"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Purity";"Set";"Iter"
"NMF";NA;NA;NA;NA;NA;NA;"Train";69
"NNLM";153.486;0.0402;0.1481;0.0144;0.0096;0.7143;"Train";69
"AIRWLS";125.078;0.0393;0.1479;0.0134;0.4808;0.9924;"Train";69
"Newton";82.741;0.0393;0.1479;0.0134;0.5026;0.9926;"Train";69
"C-SGD";44.673;0.0391;0.1479;0.0143;0.3714;0.9168;"Train";69
"B-SGD";27.574;0.0386;0.1478;0.0144;0.4122;0.9292;"Train";69
"AvaGrad";201.724;0.0451;0.4967;0.0238;-0.016;0.2552;"Test";69
"Fisher";133.778;0.0414;0.4962;0.0192;0.2588;0.7668;"Test";69
"NBWaVE";124.899;0.041;0.4962;0.0161;0.4605;0.9959;"Test";69
"CMF";209.315;0.0411;0.4962;0.0181;0.0272;0.5457;"Test";69
"NMF";NA;NA;NA;NA;NA;NA;"Test";69
"NNLM";153.486;0.0404;0.4962;0.0158;0.0096;0.7143;"Test";69
"AIRWLS";125.078;0.0397;0.4961;0.0155;0.4808;0.9924;"Test";69
"Newton";82.741;0.0396;0.4961;0.0159;0.5026;0.9926;"Test";69
"C-SGD";44.673;0.0399;0.4961;0.0152;0.3714;0.9168;"Test";69
"B-SGD";27.574;0.0396;0.4961;0.0151;0.4122;0.9292;"Test";69
"AvaGrad";66.39;0.0428;0.0113;0.0219;-0.022;0.256;"Full";70
"Fisher";157.206;0.039;0.0103;0.0158;0.3061;0.8402;"Full";70
"NBWaVE";120.52;0.0384;0.0102;0.0157;0.4728;0.9921;"Full";70
"CMF";205.401;0.0393;0.0105;0.0162;0.0047;0.4301;"Full";70
"NMF";276.136;0.0403;0.0106;0.0172;0.0164;0.4513;"Full";70
"NNLM";154.492;0.0382;0.0101;0.0148;0.0163;0.7338;"Full";70
"AIRWLS";188.939;0.0375;0.01;0.0142;0.4169;0.9364;"Full";70
"Newton";102.62;0.0375;0.01;0.0143;0.4403;0.9441;"Full";70
"C-SGD";23.239;0.0372;0.0099;0.0145;0.4204;0.9315;"Full";70
"B-SGD";27.633;0.0369;0.0098;0.0145;0.3864;0.9137;"Full";70
"AvaGrad";66.39;0.0427;0.1489;0.0218;-0.022;0.256;"Train";70
"Fisher";157.206;0.0389;0.1481;0.015;0.3061;0.8402;"Train";70
"NBWaVE";120.52;0.0382;0.1479;0.0156;0.4728;0.9921;"Train";70
"CMF";205.401;0.0393;0.1481;0.0153;0.0047;0.4301;"Train";70
"NMF";276.136;0.0402;0.1483;0.0166;0.0164;0.4513;"Train";70
"NNLM";154.492;0.0381;0.1479;0.0145;0.0163;0.7338;"Train";70
"AIRWLS";188.939;0.0374;0.1477;0.0136;0.4169;0.9364;"Train";70
"Newton";102.62;0.0374;0.1477;0.0136;0.4403;0.9441;"Train";70
"C-SGD";23.239;0.0369;0.1476;0.0143;0.4204;0.9315;"Train";70
"B-SGD";27.633;0.0366;0.1476;0.0143;0.3864;0.9137;"Train";70
"AvaGrad";66.39;0.0429;0.4969;0.0222;-0.022;0.256;"Test";70
"Fisher";157.206;0.0393;0.4964;0.0183;0.3061;0.8402;"Test";70
"NBWaVE";120.52;0.039;0.4963;0.016;0.4728;0.9921;"Test";70
"CMF";205.401;0.0396;0.4965;0.0187;0.0047;0.4301;"Test";70
"NMF";276.136;0.0405;0.4965;0.0187;0.0164;0.4513;"Test";70
"NNLM";154.492;0.0384;0.4963;0.0156;0.0163;0.7338;"Test";70
"AIRWLS";188.939;0.0378;0.4962;0.016;0.4169;0.9364;"Test";70
"Newton";102.62;0.0378;0.4962;0.0164;0.4403;0.9441;"Test";70
"C-SGD";23.239;0.0379;0.4962;0.015;0.4204;0.9315;"Test";70
"B-SGD";27.633;0.0377;0.4962;0.015;0.3864;0.9137;"Test";70
"AvaGrad";101.702;0.0457;0.0105;0.0261;-0.0111;0.2562;"Full";71
"Fisher";124.654;0.0415;0.0096;0.0174;0.414;0.9559;"Full";71
"NBWaVE";123.082;0.041;0.0095;0.0172;0.494;0.9995;"Full";71
"CMF";204.086;0.0418;0.0097;0.018;0.0907;0.75;"Full";71
"NMF";275.935;0.043;0.0099;0.0197;0.0606;0.7531;"Full";71
"NNLM";153.862;0.0409;0.0095;0.0169;0.0245;0.6696;"Full";71
"AIRWLS";160.71;0.0398;0.0092;0.0152;0.5039;0.9994;"Full";71
"Newton";90.606;0.0398;0.0092;0.0153;0.4709;0.9995;"Full";71
"C-SGD";44.577;0.0396;0.0092;0.0157;0.4676;0.9882;"Full";71
"B-SGD";27.361;0.0393;0.0091;0.0159;0.4548;0.966;"Full";71
"AvaGrad";101.702;0.0457;0.1484;0.0259;-0.0111;0.2562;"Train";71
"Fisher";124.654;0.0413;0.1476;0.0162;0.414;0.9559;"Train";71
"NBWaVE";123.082;0.0407;0.1474;0.0171;0.494;0.9995;"Train";71
"CMF";204.086;0.0417;0.1476;0.0171;0.0907;0.75;"Train";71
"NMF";275.935;0.0428;0.1479;0.0189;0.0606;0.7531;"Train";71
"NNLM";153.862;0.0408;0.1475;0.0165;0.0245;0.6696;"Train";71
"AIRWLS";160.71;0.0397;0.1473;0.0146;0.5039;0.9994;"Train";71
"Newton";90.606;0.0396;0.1472;0.0146;0.4709;0.9995;"Train";71
"C-SGD";44.577;0.0394;0.1472;0.0155;0.4676;0.9882;"Train";71
"B-SGD";27.361;0.039;0.1471;0.0156;0.4548;0.966;"Train";71
"AvaGrad";101.702;0.0459;0.4962;0.0265;-0.0111;0.2562;"Test";71
"Fisher";124.654;0.0418;0.4957;0.0206;0.414;0.9559;"Test";71
"NBWaVE";123.082;0.0416;0.4957;0.0177;0.494;0.9995;"Test";71
"CMF";204.086;0.0421;0.4958;0.0207;0.0907;0.75;"Test";71
"NMF";275.935;0.0433;0.4959;0.0221;0.0606;0.7531;"Test";71
"NNLM";153.862;0.0412;0.4957;0.0183;0.0245;0.6696;"Test";71
"AIRWLS";160.71;0.0402;0.4956;0.0168;0.5039;0.9994;"Test";71
"Newton";90.606;0.0401;0.4956;0.0173;0.4709;0.9995;"Test";71
"C-SGD";44.577;0.0402;0.4956;0.0166;0.4676;0.9882;"Test";71
"B-SGD";27.361;0.0401;0.4956;0.0166;0.4548;0.966;"Test";71
"AvaGrad";58.339;0.0433;0.011;0.0258;-0.0231;0.2624;"Full";72
"Fisher";221.54;0.0394;0.01;0.0176;0.4236;0.9313;"Full";72
"NBWaVE";120.884;0.0389;0.0099;0.0174;0.4606;0.9967;"Full";72
"CMF";202.112;0.0394;0.0101;0.0181;0.0504;0.6788;"Full";72
"NMF";276.377;0.0405;0.0103;0.0196;0.032;0.6549;"Full";72
"NNLM";154.537;0.0388;0.0099;0.0172;0.0277;0.821;"Full";72
"AIRWLS";134.149;0.0379;0.0097;0.0154;0.5286;0.9946;"Full";72
"Newton";94.501;0.0379;0.0097;0.0154;0.4874;0.994;"Full";72
"C-SGD";45.275;0.0377;0.0097;0.0159;0.4452;0.9711;"Full";72
"B-SGD";28.003;0.0373;0.0096;0.016;0.3864;0.9376;"Full";72
"AvaGrad";58.339;0.0433;0.1486;0.0257;-0.0231;0.2624;"Train";72
"Fisher";221.54;0.0393;0.1478;0.0166;0.4236;0.9313;"Train";72
"NBWaVE";120.884;0.0387;0.1476;0.0173;0.4606;0.9967;"Train";72
"CMF";202.112;0.0393;0.1477;0.0173;0.0504;0.6788;"Train";72
"NMF";276.377;0.0405;0.148;0.0191;0.032;0.6549;"Train";72
"NNLM";154.537;0.0387;0.1476;0.0168;0.0277;0.821;"Train";72
"AIRWLS";134.149;0.0378;0.1474;0.0149;0.5286;0.9946;"Train";72
"Newton";94.501;0.0378;0.1474;0.0149;0.4874;0.994;"Train";72
"C-SGD";45.275;0.0375;0.1474;0.0157;0.4452;0.9711;"Train";72
"B-SGD";28.003;0.037;0.1473;0.0158;0.3864;0.9376;"Train";72
"AvaGrad";58.339;0.0434;0.4969;0.0262;-0.0231;0.2624;"Test";72
"Fisher";221.54;0.0397;0.4963;0.0204;0.4236;0.9313;"Test";72
"NBWaVE";120.884;0.0394;0.4963;0.0179;0.4606;0.9967;"Test";72
"CMF";202.112;0.0396;0.4964;0.0206;0.0504;0.6788;"Test";72
"NMF";276.377;0.0407;0.4965;0.0211;0.032;0.6549;"Test";72
"NNLM";154.537;0.039;0.4963;0.0184;0.0277;0.821;"Test";72
"AIRWLS";134.149;0.0381;0.4962;0.0167;0.5286;0.9946;"Test";72
"Newton";94.501;0.0381;0.4962;0.0168;0.4874;0.994;"Test";72
"C-SGD";45.275;0.0382;0.4962;0.0166;0.4452;0.9711;"Test";72
"B-SGD";28.003;0.0381;0.4962;0.0166;0.3864;0.9376;"Test";72
"AvaGrad";70.162;0.0423;0.0115;0.0219;-0.0275;0.2578;"Full";73
"Fisher";183.682;0.0387;0.0105;0.0159;0.3624;0.8737;"Full";73
"NBWaVE";120.199;0.0381;0.0104;0.0158;0.502;0.9992;"Full";73
"CMF";202.175;0.0388;0.0106;0.0163;0.0138;0.4562;"Full";73
"NMF";276.296;0.0398;0.0108;0.0175;0.0172;0.3895;"Full";73
"NNLM";153.924;0.038;0.0104;0.0151;-0.0343;0.6295;"Full";73
"AIRWLS";158.004;0.0371;0.0101;0.0141;0.452;0.9952;"Full";73
"Newton";86.102;0.037;0.0101;0.0141;0.4993;0.9952;"Full";73
"C-SGD";45.218;0.037;0.0101;0.0146;0.3793;0.9329;"Full";73
"B-SGD";27.891;0.0366;0.01;0.0146;0.3446;0.9211;"Full";73
"AvaGrad";70.162;0.0423;0.1493;0.0218;-0.0275;0.2578;"Train";73
"Fisher";183.682;0.0386;0.1484;0.0151;0.3624;0.8737;"Train";73
"NBWaVE";120.199;0.0379;0.1483;0.0156;0.502;0.9992;"Train";73
"CMF";202.175;0.0388;0.1485;0.0156;0.0138;0.4562;"Train";73
"NMF";276.296;0.0397;0.1487;0.0169;0.0172;0.3895;"Train";73
"NNLM";153.924;0.0379;0.1483;0.0148;-0.0343;0.6295;"Train";73
"AIRWLS";158.004;0.037;0.1481;0.0136;0.452;0.9952;"Train";73
"Newton";86.102;0.037;0.1481;0.0136;0.4993;0.9952;"Train";73
"C-SGD";45.218;0.0369;0.1481;0.0144;0.3793;0.9329;"Train";73
"B-SGD";27.891;0.0364;0.148;0.0144;0.3446;0.9211;"Train";73
"AvaGrad";70.162;0.0424;0.4966;0.0223;-0.0275;0.2578;"Test";73
"Fisher";183.682;0.0389;0.4961;0.0183;0.3624;0.8737;"Test";73
"NBWaVE";120.199;0.0386;0.496;0.0161;0.502;0.9992;"Test";73
"CMF";202.175;0.039;0.4962;0.0184;0.0138;0.4562;"Test";73
"NMF";276.296;0.0399;0.4962;0.019;0.0172;0.3895;"Test";73
"NNLM";153.924;0.0382;0.496;0.0159;-0.0343;0.6295;"Test";73
"AIRWLS";158.004;0.0373;0.4959;0.0153;0.452;0.9952;"Test";73
"Newton";86.102;0.0373;0.4959;0.0155;0.4993;0.9952;"Test";73
"C-SGD";45.218;0.0376;0.496;0.0152;0.3793;0.9329;"Test";73
"B-SGD";27.891;0.0374;0.496;0.0152;0.3446;0.9211;"Test";73
"AvaGrad";894.941;0.0414;0.012;0.0223;-0.028;0.2632;"Full";74
"Fisher";171.047;0.0382;0.011;0.0156;0.4076;0.9272;"Full";74
"NBWaVE";118.334;0.0377;0.0109;0.0156;0.4511;0.9969;"Full";74
"CMF";207.391;0.0381;0.011;0.0161;0.0985;0.724;"Full";74
"NMF";275.411;0.0391;0.0113;0.0175;0.013;0.7098;"Full";74
"NNLM";146.169;0.0376;0.0109;0.0154;0.0788;0.7654;"Full";74
"AIRWLS";191.406;0.0368;0.0107;0.0139;0.517;0.9968;"Full";74
"Newton";85.675;0.0368;0.0107;0.0139;0.4742;0.9965;"Full";74
"C-SGD";44.762;0.0367;0.0107;0.0149;0.4285;0.9296;"Full";74
"B-SGD";27.873;0.0363;0.0106;0.0149;0.4084;0.9145;"Full";74
"AvaGrad";894.941;0.0414;0.1495;0.0222;-0.028;0.2632;"Train";74
"Fisher";171.047;0.0381;0.1488;0.0148;0.4076;0.9272;"Train";74
"NBWaVE";118.334;0.0376;0.1486;0.0154;0.4511;0.9969;"Train";74
"CMF";207.391;0.038;0.1487;0.0155;0.0985;0.724;"Train";74
"NMF";275.411;0.039;0.149;0.017;0.013;0.7098;"Train";74
"NNLM";146.169;0.0375;0.1486;0.015;0.0788;0.7654;"Train";74
"AIRWLS";191.406;0.0367;0.1484;0.0134;0.517;0.9968;"Train";74
"Newton";85.675;0.0367;0.1484;0.0134;0.4742;0.9965;"Train";74
"C-SGD";44.762;0.0365;0.1484;0.0146;0.4285;0.9296;"Train";74
"B-SGD";27.873;0.036;0.1483;0.0147;0.4084;0.9145;"Train";74
"AvaGrad";894.941;0.0415;0.4971;0.0226;-0.028;0.2632;"Test";74
"Fisher";171.047;0.0385;0.4965;0.018;0.4076;0.9272;"Test";74
"NBWaVE";118.334;0.0383;0.4965;0.0162;0.4511;0.9969;"Test";74
"CMF";207.391;0.0383;0.4966;0.0181;0.0985;0.724;"Test";74
"NMF";275.411;0.0393;0.4967;0.0189;0.013;0.7098;"Test";74
"NNLM";146.169;0.0378;0.4966;0.0166;0.0788;0.7654;"Test";74
"AIRWLS";191.406;0.0371;0.4965;0.0154;0.517;0.9968;"Test";74
"Newton";85.675;0.0371;0.4964;0.0156;0.4742;0.9965;"Test";74
"C-SGD";44.762;0.0372;0.4965;0.0158;0.4285;0.9296;"Test";74
"B-SGD";27.873;0.0371;0.4965;0.0156;0.4084;0.9145;"Test";74
"AvaGrad";67.321;0.0435;0.0109;0.0228;-0.0135;0.2571;"Full";75
"Fisher";125.342;0.0396;0.01;0.0164;0.2923;0.8584;"Full";75
"NBWaVE";120.536;0.039;0.0098;0.0161;0.463;0.9965;"Full";75
"CMF";209.625;0.04;0.0101;0.017;0.0064;0.4674;"Full";75
"NMF";274.017;0.0407;0.0103;0.0178;-0.0076;0.5117;"Full";75
"NNLM";152.69;0.0389;0.0098;0.0155;-0.0138;0.8086;"Full";75
"AIRWLS";193.967;0.0381;0.0096;0.0144;0.4841;0.9969;"Full";75
"Newton";82.977;0.038;0.0096;0.0145;0.4974;0.9971;"Full";75
"C-SGD";44.371;0.0379;0.0096;0.0149;0.4535;0.9525;"Full";75
"B-SGD";27.372;0.0375;0.0095;0.0149;0.4013;0.9391;"Full";75
"AvaGrad";67.321;0.0434;0.1485;0.0227;-0.0135;0.2571;"Train";75
"Fisher";125.342;0.0395;0.1477;0.0152;0.2923;0.8584;"Train";75
"NBWaVE";120.536;0.0388;0.1475;0.0159;0.463;0.9965;"Train";75
"CMF";209.625;0.0399;0.1478;0.016;0.0064;0.4674;"Train";75
"NMF";274.017;0.0407;0.1479;0.0171;-0.0076;0.5117;"Train";75
"NNLM";152.69;0.0388;0.1475;0.0151;-0.0138;0.8086;"Train";75
"AIRWLS";193.967;0.0379;0.1473;0.0137;0.4841;0.9969;"Train";75
"Newton";82.977;0.0379;0.1473;0.0137;0.4974;0.9971;"Train";75
"C-SGD";44.371;0.0377;0.1473;0.0147;0.4535;0.9525;"Train";75
"B-SGD";27.372;0.0372;0.1472;0.0147;0.4013;0.9391;"Train";75
"AvaGrad";67.321;0.0436;0.4969;0.0232;-0.0135;0.2571;"Test";75
"Fisher";125.342;0.0399;0.4963;0.0198;0.2923;0.8584;"Test";75
"NBWaVE";120.536;0.0396;0.4963;0.0166;0.463;0.9965;"Test";75
"CMF";209.625;0.0402;0.4964;0.0198;0.0064;0.4674;"Test";75
"NMF";274.017;0.041;0.4965;0.0195;-0.0076;0.5117;"Test";75
"NNLM";152.69;0.0392;0.4963;0.0165;-0.0138;0.8086;"Test";75
"AIRWLS";193.967;0.0384;0.4962;0.0164;0.4841;0.9969;"Test";75
"Newton";82.977;0.0384;0.4962;0.0169;0.4974;0.9971;"Test";75
"C-SGD";44.371;0.0385;0.4962;0.0155;0.4535;0.9525;"Test";75
"B-SGD";27.372;0.0383;0.4962;0.0155;0.4013;0.9391;"Test";75
"AvaGrad";280.534;0.044;0.0109;0.0256;-0.008;0.2585;"Full";76
"Fisher";115.989;0.0398;0.0099;0.0171;0.3112;0.7896;"Full";76
"NBWaVE";119.36;0.0393;0.0097;0.0168;0.4638;0.9779;"Full";76
"CMF";208.839;0.0395;0.0098;0.0166;0.1698;0.6617;"Full";76
"NMF";274.532;0.0408;0.0101;0.0184;0.0504;0.6368;"Full";76
"NNLM";153.124;0.0389;0.0097;0.0158;0.0942;0.7307;"Full";76
"AIRWLS";132.628;0.0382;0.0095;0.0149;0.3777;0.8706;"Full";76
"Newton";91.994;0.0382;0.0095;0.0151;0.3633;0.8688;"Full";76
"C-SGD";44.571;0.038;0.0095;0.0153;0.3644;0.864;"Full";76
"B-SGD";27.546;0.0376;0.0094;0.0153;0.3083;0.8521;"Full";76
"AvaGrad";280.534;0.0439;0.1485;0.0255;-0.008;0.2585;"Train";76
"Fisher";115.989;0.0397;0.1476;0.0159;0.3112;0.7896;"Train";76
"NBWaVE";119.36;0.039;0.1475;0.0166;0.4638;0.9779;"Train";76
"CMF";208.839;0.0395;0.1476;0.016;0.1698;0.6617;"Train";76
"NMF";274.532;0.0407;0.1478;0.0178;0.0504;0.6368;"Train";76
"NNLM";153.124;0.0388;0.1474;0.0155;0.0942;0.7307;"Train";76
"AIRWLS";132.628;0.0381;0.1473;0.0144;0.3777;0.8706;"Train";76
"Newton";91.994;0.0381;0.1473;0.0144;0.3633;0.8688;"Train";76
"C-SGD";44.571;0.0378;0.1472;0.0151;0.3644;0.864;"Train";76
"B-SGD";27.546;0.0373;0.1471;0.0151;0.3083;0.8521;"Train";76
"AvaGrad";280.534;0.0441;0.4968;0.0261;-0.008;0.2585;"Test";76
"Fisher";115.989;0.0401;0.4962;0.0206;0.3112;0.7896;"Test";76
"NBWaVE";119.36;0.0399;0.4962;0.0172;0.4638;0.9779;"Test";76
"CMF";208.839;0.0398;0.4963;0.0185;0.1698;0.6617;"Test";76
"NMF";274.532;0.0411;0.4963;0.0203;0.0504;0.6368;"Test";76
"NNLM";153.124;0.0392;0.4962;0.0168;0.0942;0.7307;"Test";76
"AIRWLS";132.628;0.0385;0.4961;0.0166;0.3777;0.8706;"Test";76
"Newton";91.994;0.0385;0.4961;0.017;0.3633;0.8688;"Test";76
"C-SGD";44.571;0.0386;0.4961;0.016;0.3644;0.864;"Test";76
"B-SGD";27.546;0.0384;0.4961;0.0159;0.3083;0.8521;"Test";76
"AvaGrad";91.612;0.041;0.0111;0.0237;-0.0239;0.2608;"Full";77
"Fisher";189.152;0.0375;0.0101;0.0165;0.2208;0.7035;"Full";77
"NBWaVE";119.241;0.0367;0.0099;0.016;0.4717;0.9932;"Full";77
"CMF";201.756;0.0369;0.01;0.0155;0.1535;0.6212;"Full";77
"NMF";273.836;0.0382;0.0103;0.0172;0.0656;0.617;"Full";77
"NNLM";153.097;0.0365;0.0099;0.0148;0.012;0.6397;"Full";77
"AIRWLS";137.781;0.0359;0.0097;0.0142;0.3699;0.8991;"Full";77
"Newton";89.831;0.0359;0.0097;0.0143;0.3699;0.894;"Full";77
"C-SGD";44.302;0.0356;0.0097;0.0145;0.3679;0.918;"Full";77
"B-SGD";27.374;0.0353;0.0096;0.0145;0.3445;0.873;"Full";77
"AvaGrad";91.612;0.041;0.1486;0.0235;-0.0239;0.2608;"Train";77
"Fisher";189.152;0.0374;0.1478;0.0153;0.2208;0.7035;"Train";77
"NBWaVE";119.241;0.0365;0.1476;0.0158;0.4717;0.9932;"Train";77
"CMF";201.756;0.0368;0.1477;0.0148;0.1535;0.6212;"Train";77
"NMF";273.836;0.0381;0.148;0.0165;0.0656;0.617;"Train";77
"NNLM";153.097;0.0364;0.1476;0.0144;0.012;0.6397;"Train";77
"AIRWLS";137.781;0.0358;0.1475;0.0136;0.3699;0.8991;"Train";77
"Newton";89.831;0.0358;0.1475;0.0136;0.3699;0.894;"Train";77
"C-SGD";44.302;0.0354;0.1474;0.0143;0.3679;0.918;"Train";77
"B-SGD";27.374;0.035;0.1473;0.0143;0.3445;0.873;"Train";77
"AvaGrad";91.612;0.0411;0.4969;0.0242;-0.0239;0.2608;"Test";77
"Fisher";189.152;0.0377;0.4963;0.0202;0.2208;0.7035;"Test";77
"NBWaVE";119.241;0.0373;0.4963;0.0165;0.4717;0.9932;"Test";77
"CMF";201.756;0.0371;0.4963;0.0173;0.1535;0.6212;"Test";77
"NMF";273.836;0.0384;0.4964;0.019;0.0656;0.617;"Test";77
"NNLM";153.097;0.0367;0.4963;0.0157;0.012;0.6397;"Test";77
"AIRWLS";137.781;0.0361;0.4962;0.016;0.3699;0.8991;"Test";77
"Newton";89.831;0.0361;0.4962;0.0163;0.3699;0.894;"Test";77
"C-SGD";44.302;0.0362;0.4962;0.0151;0.3679;0.918;"Test";77
"B-SGD";27.374;0.036;0.4962;0.0151;0.3445;0.873;"Test";77
"AvaGrad";66.307;0.0441;0.0111;0.0226;-0.0237;0.2615;"Full";78
"Fisher";343.197;0.0403;0.0102;0.0167;0.333;0.8555;"Full";78
"NBWaVE";122.982;0.0396;0.01;0.0165;0.472;0.9966;"Full";78
"CMF";211.348;0.0402;0.0102;0.0163;-0.0127;0.5043;"Full";78
"NMF";276.157;0.0412;0.0104;0.0177;-0.0153;0.5307;"Full";78
"NNLM";209.448;0.0397;0.0101;0.0157;-0.0216;0.6751;"Full";78
"AIRWLS";133.169;0.0387;0.0098;0.0148;0.5018;0.9954;"Full";78
"Newton";75.69;0.0386;0.0098;0.0148;0.4518;0.9954;"Full";78
"C-SGD";44.692;0.0385;0.0098;0.0152;0.4231;0.95;"Full";78
"B-SGD";27.787;0.0381;0.0097;0.0153;0.3906;0.9373;"Full";78
"AvaGrad";66.307;0.044;0.1487;0.0225;-0.0237;0.2615;"Train";78
"Fisher";343.197;0.0402;0.1479;0.016;0.333;0.8555;"Train";78
"NBWaVE";122.982;0.0394;0.1477;0.0164;0.472;0.9966;"Train";78
"CMF";211.348;0.0402;0.1479;0.0158;-0.0127;0.5043;"Train";78
"NMF";276.157;0.0411;0.1481;0.0173;-0.0153;0.5307;"Train";78
"NNLM";209.448;0.0396;0.1478;0.0154;-0.0216;0.6751;"Train";78
"AIRWLS";133.169;0.0386;0.1476;0.0144;0.5018;0.9954;"Train";78
"Newton";75.69;0.0385;0.1476;0.0144;0.4518;0.9954;"Train";78
"C-SGD";44.692;0.0383;0.1475;0.015;0.4231;0.95;"Train";78
"B-SGD";27.787;0.0379;0.1474;0.0151;0.3906;0.9373;"Train";78
"AvaGrad";66.307;0.0441;0.4968;0.0229;-0.0237;0.2615;"Test";78
"Fisher";343.197;0.0405;0.4963;0.0189;0.333;0.8555;"Test";78
"NBWaVE";122.982;0.0402;0.4963;0.0169;0.472;0.9966;"Test";78
"CMF";211.348;0.0404;0.4964;0.0179;-0.0127;0.5043;"Test";78
"NMF";276.157;0.0414;0.4964;0.0189;-0.0153;0.5307;"Test";78
"NNLM";209.448;0.0399;0.4963;0.0167;-0.0216;0.6751;"Test";78
"AIRWLS";133.169;0.0389;0.4962;0.016;0.5018;0.9954;"Test";78
"Newton";75.69;0.0389;0.4962;0.0161;0.4518;0.9954;"Test";78
"C-SGD";44.692;0.0391;0.4962;0.0159;0.4231;0.95;"Test";78
"B-SGD";27.787;0.0389;0.4962;0.0159;0.3906;0.9373;"Test";78
"AvaGrad";70.979;0.0405;0.0119;0.0236;-0.0221;0.2575;"Full";79
"Fisher";115.247;0.037;0.0109;0.0161;0.4375;0.9278;"Full";79
"NBWaVE";120.127;0.0366;0.0108;0.016;0.456;0.9919;"Full";79
"CMF";207.996;0.0371;0.011;0.0169;0.1951;0.7956;"Full";79
"NMF";NA;NA;NA;NA;NA;NA;"Full";79
"NNLM";154.036;0.0364;0.0108;0.0156;-0.0165;0.8549;"Full";79
"AIRWLS";134.283;0.0357;0.0106;0.0141;0.4481;0.9952;"Full";79
"Newton";89.6;0.0356;0.0106;0.0142;0.5084;0.9945;"Full";79
"C-SGD";44.315;0.0355;0.0105;0.0147;0.4153;0.973;"Full";79
"B-SGD";27.719;0.0351;0.0104;0.0148;0.3842;0.9622;"Full";79
"AvaGrad";70.979;0.0405;0.1495;0.0235;-0.0221;0.2575;"Train";79
"Fisher";115.247;0.037;0.1487;0.0151;0.4375;0.9278;"Train";79
"NBWaVE";120.127;0.0364;0.1485;0.0158;0.456;0.9919;"Train";79
"CMF";207.996;0.0371;0.1487;0.0161;0.1951;0.7956;"Train";79
"NMF";NA;NA;NA;NA;NA;NA;"Train";79
"NNLM";154.036;0.0363;0.1485;0.0152;-0.0165;0.8549;"Train";79
"AIRWLS";134.283;0.0356;0.1483;0.0136;0.4481;0.9952;"Train";79
"Newton";89.6;0.0356;0.1483;0.0136;0.5084;0.9945;"Train";79
"C-SGD";44.315;0.0353;0.1483;0.0144;0.4153;0.973;"Train";79
"B-SGD";27.719;0.0349;0.1481;0.0146;0.3842;0.9622;"Train";79
"AvaGrad";70.979;0.0406;0.4971;0.0239;-0.0221;0.2575;"Test";79
"Fisher";115.247;0.0373;0.4965;0.0187;0.4375;0.9278;"Test";79
"NBWaVE";120.127;0.0371;0.4965;0.0165;0.456;0.9919;"Test";79
"CMF";207.996;0.0374;0.4966;0.0192;0.1951;0.7956;"Test";79
"NMF";NA;NA;NA;NA;NA;NA;"Test";79
"NNLM";154.036;0.0366;0.4965;0.0168;-0.0165;0.8549;"Test";79
"AIRWLS";134.283;0.0359;0.4964;0.0157;0.4481;0.9952;"Test";79
"Newton";89.6;0.0359;0.4964;0.0159;0.5084;0.9945;"Test";79
"C-SGD";44.315;0.036;0.4964;0.0153;0.4153;0.973;"Test";79
"B-SGD";27.719;0.0358;0.4964;0.0154;0.3842;0.9622;"Test";79
"AvaGrad";61.673;0.0418;0.011;0.0263;-0.0397;0.2623;"Full";80
"Fisher";123.235;0.0382;0.0101;0.018;0.3209;0.807;"Full";80
"NBWaVE";119.151;0.0377;0.0099;0.0176;0.4131;0.9524;"Full";80
"CMF";196.585;0.038;0.01;Inf;0.0273;0.6375;"Full";80
"NMF";276.741;0.039;0.0102;0.019;0.0437;0.6262;"Full";80
"NNLM";154.175;0.0374;0.0099;0.0165;0.0286;0.7819;"Full";80
"AIRWLS";182.554;0.0368;0.0097;0.0155;0.4027;0.9137;"Full";80
"Newton";102.948;0.0368;0.0097;0.0156;0.4038;0.9096;"Full";80
"C-SGD";44.457;0.0365;0.0097;0.0159;0.4457;0.9463;"Full";80
"B-SGD";27.889;0.0362;0.0096;0.016;0.3042;0.9007;"Full";80
"AvaGrad";61.673;0.0418;0.1487;0.0262;-0.0397;0.2623;"Train";80
"Fisher";123.235;0.0381;0.1479;0.0167;0.3209;0.807;"Train";80
"NBWaVE";119.151;0.0375;0.1478;0.0174;0.4131;0.9524;"Train";80
"CMF";196.585;0.0379;0.1478;Inf;0.0273;0.6375;"Train";80
"NMF";276.741;0.0389;0.1481;0.0183;0.0437;0.6262;"Train";80
"NNLM";154.175;0.0374;0.1477;0.0162;0.0286;0.7819;"Train";80
"AIRWLS";182.554;0.0367;0.1476;0.0149;0.4027;0.9137;"Train";80
"Newton";102.948;0.0367;0.1476;0.0149;0.4038;0.9096;"Train";80
"C-SGD";44.457;0.0364;0.1475;0.0157;0.4457;0.9463;"Train";80
"B-SGD";27.889;0.0359;0.1474;0.0158;0.3042;0.9007;"Train";80
"AvaGrad";61.673;0.0418;0.4966;0.0267;-0.0397;0.2623;"Test";80
"Fisher";123.235;0.0384;0.4961;0.0219;0.3209;0.807;"Test";80
"NBWaVE";119.151;0.0382;0.4961;0.018;0.4131;0.9524;"Test";80
"CMF";196.585;0.0381;0.4962;Inf;0.0273;0.6375;"Test";80
