"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Purity";"Set";"Iter"
"NBWaVE";191.638;0.0277;0.1458;0.0112;0.5007;0.8343;"Train";46
"CMF";575.489;0.0309;0.1466;0.0079;0.0227;0.5894;"Train";46
"NMF";NA;NA;NA;NA;NA;NA;"Train";46
"NNLM";183.944;0.0297;0.1462;0.0078;0.1628;0.8413;"Train";46
"AIRWLS";172.692;0.0294;0.1462;0.0071;0.5409;0.8581;"Train";46
"Newton";70.829;0.0294;0.1462;0.0071;0.4895;0.8537;"Train";46
"C-SGD";40.162;0.0281;0.1459;0.0086;0.5248;0.8473;"Train";46
"B-SGD";28.953;0.0271;0.1458;0.0092;0.4903;0.8159;"Train";46
"AvaGrad";423.636;0.035;0.4964;0.0197;-0.0122;0.2569;"Test";46
"Fisher";247.111;0.0318;0.4956;0.0221;0.351;0.7837;"Test";46
"NBWaVE";191.638;0.0326;0.496;0.0125;0.5007;0.8343;"Test";46
"CMF";575.489;0.0322;0.496;0.0318;0.0227;0.5894;"Test";46
"NMF";NA;NA;NA;NA;NA;NA;"Test";46
"NNLM";183.944;0.0306;0.496;0.0133;0.1628;0.8413;"Test";46
"AIRWLS";172.692;0.0307;0.4959;0.017;0.5409;0.8581;"Test";46
"Newton";70.829;0.0308;0.4958;0.0214;0.4895;0.8537;"Test";46
"C-SGD";40.162;0.0321;0.496;0.0124;0.5248;0.8473;"Test";46
"B-SGD";28.953;0.0344;0.4962;0.0116;0.4903;0.8159;"Test";46
"AvaGrad";426.941;0.0357;0.008;0.0217;-0.0165;0.2595;"Full";47
"Fisher";191.017;0.0315;0.0071;0.0134;0.4147;0.8117;"Full";47
"NBWaVE";173.23;0.0293;0.0066;0.0132;0.5396;0.8579;"Full";47
"CMF";575.68;0.0313;0.007;0.0155;0.208;0.678;"Full";47
"NMF";429.561;0.0321;0.0072;0.0138;0.1875;0.7148;"Full";47
"NNLM";184.247;0.0302;0.0068;0.0108;0.214;0.8837;"Full";47
"AIRWLS";172.477;0.03;0.0068;0.0112;0.5923;0.8873;"Full";47
"Newton";70.421;0.0299;0.0068;0.0123;0.5622;0.8859;"Full";47
"C-SGD";39.945;0.0295;0.0067;0.0112;0.5292;0.854;"Full";47
"B-SGD";28.981;0.0295;0.0067;0.0115;0.4426;0.8311;"Full";47
"AvaGrad";426.941;0.0357;0.1463;0.0215;-0.0165;0.2595;"Train";47
"Fisher";191.017;0.0312;0.1456;0.0098;0.4147;0.8117;"Train";47
"NBWaVE";173.23;0.0279;0.1449;0.0129;0.5396;0.8579;"Train";47
"CMF";575.68;0.0309;0.1456;0.0094;0.208;0.678;"Train";47
"NMF";429.561;0.0319;0.1457;0.0109;0.1875;0.7148;"Train";47
"NNLM";184.247;0.0299;0.1451;0.0093;0.214;0.8837;"Train";47
"AIRWLS";172.477;0.0296;0.1452;0.0087;0.5923;0.8873;"Train";47
"Newton";70.421;0.0295;0.1452;0.0086;0.5622;0.8859;"Train";47
"C-SGD";39.945;0.0285;0.145;0.0101;0.5292;0.854;"Train";47
"B-SGD";28.981;0.0273;0.1449;0.0108;0.4426;0.8311;"Train";47
"AvaGrad";426.941;0.0358;0.4948;0.0223;-0.0165;0.2595;"Test";47
"Fisher";191.017;0.0323;0.4941;0.0236;0.4147;0.8117;"Test";47
"NBWaVE";173.23;0.0331;0.4943;0.0143;0.5396;0.8579;"Test";47
"CMF";575.68;0.0323;0.4941;0.0328;0.208;0.678;"Test";47
"NMF";429.561;0.0328;0.4941;0.0223;0.1875;0.7148;"Test";47
"NNLM";184.247;0.0309;0.4944;0.015;0.214;0.8837;"Test";47
"AIRWLS";172.477;0.031;0.4943;0.0186;0.5923;0.8873;"Test";47
"Newton";70.421;0.0311;0.4942;0.0227;0.5622;0.8859;"Test";47
"C-SGD";39.945;0.0325;0.4944;0.0143;0.5292;0.854;"Test";47
"B-SGD";28.981;0.036;0.4945;0.0136;0.4426;0.8311;"Test";47
"AvaGrad";426.924;0.0372;0.0079;0.023;-0.0221;0.2609;"Full";48
"Fisher";223.999;0.0328;0.007;0.0146;0.3151;0.7023;"Full";48
"NBWaVE";169.602;0.0304;0.0065;0.0143;0.4945;0.8394;"Full";48
"CMF";539.68;0.0325;0.007;0.0158;0.2315;0.7515;"Full";48
"NMF";NA;NA;NA;NA;NA;NA;"Full";48
"NNLM";183.886;0.0314;0.0068;0.0117;0.1365;0.9029;"Full";48
"AIRWLS";173.333;0.0312;0.0067;0.0124;0.5411;0.8686;"Full";48
"Newton";70.36;0.0312;0.0067;0.0137;0.541;0.8758;"Full";48
"C-SGD";40.015;0.0306;0.0066;0.0121;0.4899;0.8228;"Full";48
"B-SGD";28.859;0.0305;0.0066;0.0124;0.4036;0.78;"Full";48
"AvaGrad";426.924;0.0371;0.1458;0.0228;-0.0221;0.2609;"Train";48
"Fisher";223.999;0.0324;0.1452;0.0108;0.3151;0.7023;"Train";48
"NBWaVE";169.602;0.0289;0.1444;0.0138;0.4945;0.8394;"Train";48
"CMF";539.68;0.0321;0.145;0.0101;0.2315;0.7515;"Train";48
"NMF";NA;NA;NA;NA;NA;NA;"Train";48
"NNLM";183.886;0.0311;0.1447;0.0102;0.1365;0.9029;"Train";48
"AIRWLS";173.333;0.0308;0.1447;0.0094;0.5411;0.8686;"Train";48
"Newton";70.36;0.0307;0.1448;0.0094;0.541;0.8758;"Train";48
"C-SGD";40.015;0.0294;0.1445;0.0111;0.4899;0.8228;"Train";48
"B-SGD";28.859;0.0281;0.1444;0.0117;0.4036;0.78;"Train";48
"AvaGrad";426.924;0.0374;0.4954;0.0235;-0.0221;0.2609;"Test";48
"Fisher";223.999;0.0337;0.4947;0.0256;0.3151;0.7023;"Test";48
"NBWaVE";169.602;0.0345;0.495;0.0156;0.4945;0.8394;"Test";48
"CMF";539.68;0.0337;0.495;0.0324;0.2315;0.7515;"Test";48
"NMF";NA;NA;NA;NA;NA;NA;"Test";48
"NNLM";183.886;0.0323;0.495;0.0162;0.1365;0.9029;"Test";48
"AIRWLS";173.333;0.0324;0.4949;0.0211;0.5411;0.8686;"Test";48
"Newton";70.36;0.0326;0.4949;0.0262;0.541;0.8758;"Test";48
"C-SGD";40.015;0.034;0.4951;0.0151;0.4899;0.8228;"Test";48
"B-SGD";28.859;0.0374;0.4952;0.0146;0.4036;0.78;"Test";48
"AvaGrad";42.908;0.0359;0.0086;0.0211;-0.012;0.2612;"Full";49
"Fisher";318.758;0.0318;0.0076;0.0128;0.3935;0.7816;"Full";49
"NBWaVE";197.701;0.0296;0.0071;0.0122;0.4963;0.82;"Full";49
"CMF";532.233;0.0317;0.0076;0.0145;0.058;0.6706;"Full";49
"NMF";428.822;0.0325;0.0078;0.0132;0.0502;0.7524;"Full";49
"NNLM";184.527;0.0305;0.0074;0.0098;0.1099;0.9019;"Full";49
"AIRWLS";172.604;0.0303;0.0073;0.0102;0.5297;0.8677;"Full";49
"Newton";70.69;0.0303;0.0073;0.0112;0.5406;0.869;"Full";49
"C-SGD";40.023;0.03;0.0072;0.0102;0.5388;0.8556;"Full";49
"B-SGD";28.898;0.0301;0.0073;0.0105;0.5188;0.8212;"Full";49
"AvaGrad";42.908;0.0359;0.1466;0.0209;-0.012;0.2612;"Train";49
"Fisher";318.758;0.0315;0.1459;0.0086;0.3935;0.7816;"Train";49
"NBWaVE";197.701;0.0282;0.1451;0.0118;0.4963;0.82;"Train";49
"CMF";532.233;0.0313;0.1458;0.0083;0.058;0.6706;"Train";49
"NMF";428.822;0.0322;0.1461;0.0095;0.0502;0.7524;"Train";49
"NNLM";184.527;0.0302;0.1454;0.0083;0.1099;0.9019;"Train";49
"AIRWLS";172.604;0.0299;0.1454;0.0077;0.5297;0.8677;"Train";49
"Newton";70.69;0.0298;0.1455;0.0077;0.5406;0.869;"Train";49
"C-SGD";40.023;0.0288;0.1453;0.0091;0.5388;0.8556;"Train";49
"B-SGD";28.898;0.0277;0.1453;0.0097;0.5188;0.8212;"Train";49
"AvaGrad";42.908;0.036;0.4954;0.0218;-0.012;0.2612;"Test";49
"Fisher";318.758;0.0326;0.4947;0.0249;0.3935;0.7816;"Test";49
"NBWaVE";197.701;0.0334;0.495;0.0133;0.4963;0.82;"Test";49
"CMF";532.233;0.0327;0.4948;0.0321;0.058;0.6706;"Test";49
"NMF";428.822;0.0332;0.4948;0.0236;0.0502;0.7524;"Test";49
"NNLM";184.527;0.0313;0.495;0.014;0.1099;0.9019;"Test";49
"AIRWLS";172.604;0.0315;0.4949;0.0174;0.5297;0.8677;"Test";49
"Newton";70.69;0.0315;0.4948;0.0212;0.5406;0.869;"Test";49
"C-SGD";40.023;0.0332;0.495;0.0131;0.5388;0.8556;"Test";49
"B-SGD";28.898;0.037;0.4951;0.0127;0.5188;0.8212;"Test";49
"AvaGrad";32.025;0.0334;0.0094;0.0173;-0.0233;0.262;"Full";50
"Fisher";288.137;0.0302;0.0086;0.012;0.3413;0.7307;"Full";50
"NBWaVE";221.169;0.0282;0.008;0.0117;0.3836;0.7671;"Full";50
"CMF";573.254;0.0301;0.0086;0.0133;0.1249;0.6576;"Full";50
"NMF";430.199;0.0306;0.0087;0.0122;0.0076;0.7135;"Full";50
"NNLM";184.565;0.0291;0.0083;0.0094;0.0737;0.8161;"Full";50
"AIRWLS";172.643;0.0289;0.0082;0.0101;0.4739;0.8189;"Full";50
"Newton";70.866;0.029;0.0082;0.0112;0.4525;0.816;"Full";50
"C-SGD";40.062;0.0284;0.0081;0.0098;0.4612;0.7892;"Full";50
"B-SGD";29.09;0.0283;0.0081;0.01;0.4034;0.7522;"Full";50
"AvaGrad";32.025;0.0333;0.1472;0.0171;-0.0233;0.262;"Train";50
"Fisher";288.137;0.0299;0.1466;0.0086;0.3413;0.7307;"Train";50
"NBWaVE";221.169;0.027;0.1458;0.0113;0.3836;0.7671;"Train";50
"CMF";573.254;0.0298;0.1464;0.0081;0.1249;0.6576;"Train";50
"NMF";430.199;0.0304;0.1467;0.0094;0.0076;0.7135;"Train";50
"NNLM";184.565;0.0289;0.1461;0.0081;0.0737;0.8161;"Train";50
"AIRWLS";172.643;0.0286;0.1461;0.0075;0.4739;0.8189;"Train";50
"Newton";70.866;0.0286;0.1461;0.0075;0.4525;0.816;"Train";50
"C-SGD";40.062;0.0274;0.1459;0.0088;0.4612;0.7892;"Train";50
"B-SGD";29.09;0.0263;0.1458;0.0093;0.4034;0.7522;"Train";50
"AvaGrad";32.025;0.0334;0.496;0.0178;-0.0233;0.262;"Test";50
"Fisher";288.137;0.0309;0.4954;0.0218;0.3413;0.7307;"Test";50
"NBWaVE";221.169;0.0317;0.4957;0.0127;0.3836;0.7671;"Test";50
"CMF";573.254;0.031;0.4957;0.0282;0.1249;0.6576;"Test";50
"NMF";430.199;0.0313;0.4954;0.0201;0.0076;0.7135;"Test";50
"NNLM";184.565;0.0298;0.4957;0.0133;0.0737;0.8161;"Test";50
"AIRWLS";172.643;0.0299;0.4955;0.0177;0.4739;0.8189;"Test";50
"Newton";70.866;0.03;0.4955;0.022;0.4525;0.816;"Test";50
"C-SGD";40.062;0.0312;0.4957;0.0124;0.4612;0.7892;"Test";50
"B-SGD";29.09;0.0339;0.4958;0.0118;0.4034;0.7522;"Test";50
"AvaGrad";415.137;0.0346;0.0084;0.0225;-0.0151;0.2718;"Full";51
"Fisher";261.549;0.0308;0.0075;0.014;0.3153;0.7438;"Full";51
"NBWaVE";193.906;0.0287;0.007;0.0135;0.4951;0.8429;"Full";51
"CMF";537.514;0.0306;0.0075;0.0151;0.1643;0.7227;"Full";51
"NMF";431.567;0.0313;0.0077;0.0143;0.0729;0.7524;"Full";51
"NNLM";183.758;0.0296;0.0073;0.0111;0.1994;0.9197;"Full";51
"AIRWLS";172.825;0.0295;0.0072;0.0116;0.5539;0.8755;"Full";51
"Newton";70.756;0.0294;0.0072;0.0123;0.5212;0.8682;"Full";51
"C-SGD";40.187;0.029;0.0071;0.0114;0.4987;0.8374;"Full";51
"B-SGD";28.908;0.029;0.0071;0.0116;0.3992;0.7766;"Full";51
"AvaGrad";415.137;0.0345;0.1465;0.0222;-0.0151;0.2718;"Train";51
"Fisher";261.549;0.0306;0.1458;0.0101;0.3153;0.7438;"Train";51
"NBWaVE";193.906;0.0274;0.145;0.013;0.4951;0.8429;"Train";51
"CMF";537.514;0.0303;0.1456;0.0096;0.1643;0.7227;"Train";51
"NMF";431.567;0.0311;0.1459;0.0111;0.0729;0.7524;"Train";51
"NNLM";183.758;0.0294;0.1453;0.0096;0.1994;0.9197;"Train";51
"AIRWLS";172.825;0.0291;0.1453;0.0088;0.5539;0.8755;"Train";51
"Newton";70.756;0.0291;0.1454;0.0088;0.5212;0.8682;"Train";51
"C-SGD";40.187;0.028;0.1451;0.0103;0.4987;0.8374;"Train";51
"B-SGD";28.908;0.0269;0.1451;0.0108;0.3992;0.7766;"Train";51
"AvaGrad";415.137;0.0346;0.4953;0.0232;-0.0151;0.2718;"Test";51
"Fisher";261.549;0.0316;0.4947;0.0252;0.3153;0.7438;"Test";51
"NBWaVE";193.906;0.0322;0.495;0.0149;0.4951;0.8429;"Test";51
"CMF";537.514;0.0315;0.495;0.0312;0.1643;0.7227;"Test";51
"NMF";431.567;0.0319;0.4947;0.0238;0.0729;0.7524;"Test";51
"NNLM";183.758;0.0303;0.495;0.0154;0.1994;0.9197;"Test";51
"AIRWLS";172.825;0.0304;0.4949;0.0198;0.5539;0.8755;"Test";51
"Newton";70.756;0.0305;0.4949;0.0226;0.5212;0.8682;"Test";51
"C-SGD";40.187;0.0319;0.495;0.0145;0.4987;0.8374;"Test";51
"B-SGD";28.908;0.0348;0.4951;0.0139;0.3992;0.7766;"Test";51
"AvaGrad";44.956;0.0415;0.0072;0.0233;-0.0226;0.2587;"Full";52
"Fisher";224.133;0.0367;0.0064;0.0155;0.3862;0.81;"Full";52
"NBWaVE";173.111;0.0339;0.0059;0.0152;0.5097;0.8485;"Full";52
"CMF";542.105;0.0361;0.0063;0.016;0.0909;0.7;"Full";52
"NMF";430.035;0.0375;0.0065;0.0159;0.0654;0.7121;"Full";52
"NNLM";183.838;0.0351;0.0061;0.0125;0.0501;0.8957;"Full";52
"AIRWLS";173.933;0.0348;0.0061;0.013;0.5867;0.8836;"Full";52
"Newton";70.903;0.0348;0.0061;0.0142;0.5594;0.8863;"Full";52
"C-SGD";40.381;0.0344;0.006;0.0129;0.5132;0.8485;"Full";52
"B-SGD";29.026;0.0347;0.0061;0.0133;0.5233;0.8497;"Full";52
"AvaGrad";44.956;0.0415;0.1456;0.0231;-0.0226;0.2587;"Train";52
"Fisher";224.133;0.0363;0.145;0.0115;0.3862;0.81;"Train";52
"NBWaVE";173.111;0.0324;0.1443;0.0147;0.5097;0.8485;"Train";52
"CMF";542.105;0.0358;0.1448;0.0109;0.0909;0.7;"Train";52
"NMF";430.035;0.0372;0.1451;0.0127;0.0654;0.7121;"Train";52
"NNLM";183.838;0.0348;0.1446;0.011;0.0501;0.8957;"Train";52
"AIRWLS";173.933;0.0344;0.1446;0.0103;0.5867;0.8836;"Train";52
"Newton";70.903;0.0343;0.1446;0.0103;0.5594;0.8863;"Train";52
"C-SGD";40.381;0.0332;0.1444;0.0117;0.5132;0.8485;"Train";52
"B-SGD";29.026;0.0317;0.1444;0.0125;0.5233;0.8497;"Train";52
"AvaGrad";44.956;0.0416;0.4943;0.0238;-0.0226;0.2587;"Test";52
"Fisher";224.133;0.0376;0.4937;0.0268;0.3862;0.81;"Test";52
"NBWaVE";173.111;0.0385;0.4939;0.0164;0.5097;0.8485;"Test";52
"CMF";542.105;0.0371;0.494;0.0305;0.0909;0.7;"Test";52
"NMF";430.035;0.0382;0.4938;0.0251;0.0654;0.7121;"Test";52
"NNLM";183.838;0.0359;0.494;0.0168;0.0501;0.8957;"Test";52
"AIRWLS";173.933;0.036;0.4939;0.0207;0.5867;0.8836;"Test";52
"Newton";70.903;0.0362;0.4939;0.0256;0.5594;0.8863;"Test";52
"C-SGD";40.381;0.038;0.494;0.0165;0.5132;0.8485;"Test";52
"B-SGD";29.026;0.0431;0.4941;0.0157;0.5233;0.8497;"Test";52
"AvaGrad";45.814;0.038;0.0084;0.0207;-0.0138;0.2557;"Full";53
"Fisher";279.234;0.0338;0.0075;0.0135;0.3062;0.7041;"Full";53
"NBWaVE";146.206;0.0313;0.0069;0.0137;0.4521;0.8116;"Full";53
"CMF";537.119;0.034;0.0075;0.0175;0.1289;0.6434;"Full";53
"NMF";NA;NA;NA;NA;NA;NA;"Full";53
"NNLM";183.708;0.0325;0.0072;0.0113;0.1863;0.8135;"Full";53
"AIRWLS";173.638;0.0323;0.0072;0.012;0.4619;0.8041;"Full";53
"Newton";70.677;0.0323;0.0072;0.0132;0.4466;0.8032;"Full";53
"C-SGD";39.915;0.0317;0.007;0.0117;0.4139;0.7671;"Full";53
"B-SGD";28.851;0.0317;0.007;0.0119;0.3022;0.7068;"Full";53
"AvaGrad";45.814;0.038;0.1465;0.0206;-0.0138;0.2557;"Train";53
"Fisher";279.234;0.0335;0.1459;0.0103;0.3062;0.7041;"Train";53
"NBWaVE";146.206;0.0298;0.145;0.0134;0.4521;0.8116;"Train";53
"CMF";537.119;0.0335;0.1457;0.0098;0.1289;0.6434;"Train";53
"NMF";NA;NA;NA;NA;NA;NA;"Train";53
"NNLM";183.708;0.0322;0.1454;0.0097;0.1863;0.8135;"Train";53
"AIRWLS";173.638;0.0319;0.1454;0.009;0.4619;0.8041;"Train";53
"Newton";70.677;0.0319;0.1454;0.0089;0.4466;0.8032;"Train";53
"C-SGD";39.915;0.0305;0.1452;0.0105;0.4139;0.7671;"Train";53
"B-SGD";28.851;0.0292;0.1451;0.0112;0.3022;0.7068;"Train";53
"AvaGrad";45.814;0.0382;0.4951;0.0211;-0.0138;0.2557;"Test";53
"Fisher";279.234;0.0347;0.4945;0.0228;0.3062;0.7041;"Test";53
"NBWaVE";146.206;0.0355;0.4947;0.0147;0.4521;0.8116;"Test";53
"CMF";537.119;0.0352;0.4948;0.0395;0.1289;0.6434;"Test";53
"NMF";NA;NA;NA;NA;NA;NA;"Test";53
"NNLM";183.708;0.0333;0.4948;0.0157;0.1863;0.8135;"Test";53
"AIRWLS";173.638;0.0335;0.4947;0.0206;0.4619;0.8041;"Test";53
"Newton";70.677;0.0336;0.4946;0.0254;0.4466;0.8032;"Test";53
"C-SGD";39.915;0.0351;0.4948;0.015;0.4139;0.7671;"Test";53
"B-SGD";28.851;0.039;0.4949;0.0142;0.3022;0.7068;"Test";53
"AvaGrad";430.07;0.0354;0.0088;0.0221;-0.0129;0.2587;"Full";54
"Fisher";307.072;0.0311;0.0078;0.0131;0.1863;0.6369;"Full";54
"NBWaVE";198.223;0.0288;0.0072;0.0123;0.3768;0.7706;"Full";54
"CMF";537.302;0.0308;0.0077;0.0145;0.1468;0.6368;"Full";54
"NMF";430.464;0.0317;0.0079;0.0134;0.0962;0.6212;"Full";54
"NNLM";184.685;0.0298;0.0075;0.0099;0.153;0.7833;"Full";54
"AIRWLS";173.688;0.0295;0.0074;0.0103;0.4657;0.7943;"Full";54
"Newton";70.353;0.0295;0.0074;0.0116;0.4369;0.7927;"Full";54
"C-SGD";39.999;0.0291;0.0073;0.0102;0.4145;0.7528;"Full";54
"B-SGD";28.919;0.029;0.0073;0.0104;0.3536;0.6956;"Full";54
"AvaGrad";430.07;0.0354;0.1471;0.0218;-0.0129;0.2587;"Train";54
"Fisher";307.072;0.031;0.1464;0.0089;0.1863;0.6369;"Train";54
"NBWaVE";198.223;0.0276;0.1455;0.0119;0.3768;0.7706;"Train";54
"CMF";537.302;0.0305;0.1461;0.0083;0.1468;0.6368;"Train";54
"NMF";430.464;0.0316;0.1465;0.0098;0.0962;0.6212;"Train";54
"NNLM";184.685;0.0296;0.1458;0.0084;0.153;0.7833;"Train";54
"AIRWLS";173.688;0.0292;0.1458;0.0078;0.4657;0.7943;"Train";54
"Newton";70.353;0.0291;0.1458;0.0078;0.4369;0.7927;"Train";54
"C-SGD";39.999;0.0281;0.1456;0.0091;0.4145;0.7528;"Train";54
"B-SGD";28.919;0.0269;0.1455;0.0097;0.3536;0.6956;"Train";54
"AvaGrad";430.07;0.0352;0.4949;0.0228;-0.0129;0.2587;"Test";54
"Fisher";307.072;0.0317;0.4942;0.0249;0.1863;0.6369;"Test";54
"NBWaVE";198.223;0.0323;0.4945;0.0136;0.3768;0.7706;"Test";54
"CMF";537.302;0.0316;0.4944;0.0318;0.1468;0.6368;"Test";54
"NMF";430.464;0.0321;0.4942;0.0237;0.0962;0.6212;"Test";54
"NNLM";184.685;0.0302;0.4945;0.0143;0.153;0.7833;"Test";54
"AIRWLS";173.688;0.0302;0.4943;0.0175;0.4657;0.7943;"Test";54
"Newton";70.353;0.0305;0.4943;0.0222;0.4369;0.7927;"Test";54
"C-SGD";39.999;0.0316;0.4945;0.0131;0.4145;0.7528;"Test";54
"B-SGD";28.919;0.0349;0.4946;0.0123;0.3536;0.6956;"Test";54
"AvaGrad";32.694;0.0337;0.0085;0.0204;-0.0234;0.2669;"Full";55
"Fisher";224.951;0.0302;0.0076;0.0135;0.3277;0.7312;"Full";55
"NBWaVE";198.204;0.0281;0.0071;0.0131;0.4373;0.8034;"Full";55
"CMF";575.773;0.03;0.0076;0.0145;0.1537;0.7098;"Full";55
"NMF";NA;NA;NA;NA;NA;NA;"Full";55
"NNLM";184.281;0.029;0.0074;0.0106;0.1478;0.8697;"Full";55
"AIRWLS";172.814;0.0289;0.0073;0.0113;0.4837;0.8248;"Full";55
"Newton";70.886;0.0289;0.0073;0.0122;0.433;0.8143;"Full";55
"C-SGD";39.832;0.0284;0.0072;0.011;0.467;0.8073;"Full";55
"B-SGD";28.812;0.0283;0.0072;0.0112;0.4181;0.777;"Full";55
"AvaGrad";32.694;0.0337;0.1465;0.0202;-0.0234;0.2669;"Train";55
"Fisher";224.951;0.03;0.1459;0.0095;0.3277;0.7312;"Train";55
"NBWaVE";198.204;0.0268;0.1451;0.0126;0.4373;0.8034;"Train";55
"CMF";575.773;0.0297;0.1456;0.0091;0.1537;0.7098;"Train";55
"NMF";NA;NA;NA;NA;NA;NA;"Train";55
"NNLM";184.281;0.0288;0.1454;0.0091;0.1478;0.8697;"Train";55
"AIRWLS";172.814;0.0285;0.1454;0.0085;0.4837;0.8248;"Train";55
"Newton";70.886;0.0285;0.1454;0.0085;0.433;0.8143;"Train";55
"C-SGD";39.832;0.0274;0.1452;0.0099;0.467;0.8073;"Train";55
"B-SGD";28.812;0.0263;0.1451;0.0104;0.4181;0.777;"Train";55
"AvaGrad";32.694;0.0339;0.4954;0.0211;-0.0234;0.2669;"Test";55
"Fisher";224.951;0.031;0.4948;0.025;0.3277;0.7312;"Test";55
"NBWaVE";198.204;0.0317;0.495;0.0144;0.4373;0.8034;"Test";55
"CMF";575.773;0.0309;0.4952;0.03;0.1537;0.7098;"Test";55
"NMF";NA;NA;NA;NA;NA;NA;"Test";55
"NNLM";184.281;0.0297;0.4951;0.0149;0.1478;0.8697;"Test";55
"AIRWLS";172.814;0.0298;0.495;0.0193;0.4837;0.8248;"Test";55
"Newton";70.886;0.0299;0.4949;0.0231;0.433;0.8143;"Test";55
"C-SGD";39.832;0.0312;0.4951;0.0142;0.467;0.8073;"Test";55
"B-SGD";28.812;0.034;0.4952;0.0134;0.4181;0.777;"Test";55
"AvaGrad";44.059;0.0338;0.0082;0.0204;-0.018;0.256;"Full";56
"Fisher";355.768;0.03;0.0073;0.0129;0.4047;0.7872;"Full";56
"NBWaVE";195.163;0.028;0.0068;0.0126;0.4813;0.8144;"Full";56
"CMF";576.11;0.0298;0.0073;0.0145;0.0531;0.6187;"Full";56
"NMF";430.219;0.0305;0.0074;0.013;0.0622;0.7729;"Full";56
"NNLM";184.613;0.0288;0.0071;0.0103;0.1493;0.8825;"Full";56
"AIRWLS";172.281;0.0287;0.007;0.0108;0.541;0.8728;"Full";56
"Newton";71.259;0.0287;0.007;0.0119;0.5662;0.8749;"Full";56
"C-SGD";39.776;0.0282;0.0069;0.0106;0.5056;0.8296;"Full";56
"B-SGD";28.698;0.028;0.0069;0.0109;0.4372;0.7816;"Full";56
"AvaGrad";44.059;0.0339;0.1463;0.0203;-0.018;0.256;"Train";56
"Fisher";355.768;0.0298;0.1457;0.0095;0.4047;0.7872;"Train";56
"NBWaVE";195.163;0.0268;0.1449;0.0123;0.4813;0.8144;"Train";56
"CMF";576.11;0.0296;0.1455;0.009;0.0531;0.6187;"Train";56
"NMF";430.219;0.0303;0.1458;0.0104;0.0622;0.7729;"Train";56
"NNLM";184.613;0.0287;0.1452;0.009;0.1493;0.8825;"Train";56
"AIRWLS";172.281;0.0284;0.1452;0.0083;0.541;0.8728;"Train";56
"Newton";71.259;0.0284;0.1452;0.0083;0.5662;0.8749;"Train";56
"C-SGD";39.776;0.0274;0.145;0.0096;0.5056;0.8296;"Train";56
"B-SGD";28.698;0.0261;0.1449;0.0102;0.4372;0.7816;"Train";56
"AvaGrad";44.059;0.0337;0.4952;0.0208;-0.018;0.256;"Test";56
"Fisher";355.768;0.0306;0.4945;0.0225;0.4047;0.7872;"Test";56
"NBWaVE";195.163;0.0313;0.4948;0.0136;0.4813;0.8144;"Test";56
"CMF";576.11;0.0306;0.4948;0.0301;0.0531;0.6187;"Test";56
"NMF";430.219;0.0309;0.4945;0.0206;0.0622;0.7729;"Test";56
"NNLM";184.613;0.0293;0.4948;0.0142;0.1493;0.8825;"Test";56
"AIRWLS";172.281;0.0294;0.4948;0.0181;0.541;0.8728;"Test";56
"Newton";71.259;0.0295;0.4947;0.0224;0.5662;0.8749;"Test";56
"C-SGD";39.776;0.0307;0.4949;0.0134;0.5056;0.8296;"Test";56
"B-SGD";28.698;0.0335;0.495;0.0127;0.4372;0.7816;"Test";56
"AvaGrad";437.3;0.041;0.0067;0.0291;-0.0199;0.2621;"Full";57
"Fisher";193.769;0.0357;0.0059;0.0178;0.4225;0.801;"Full";57
"NBWaVE";202.572;0.0331;0.0054;0.0172;0.4511;0.8164;"Full";57
"CMF";538.631;0.0349;0.0058;0.0182;0.2329;0.8405;"Full";57
"NMF";430.574;0.0365;0.006;0.0184;0.2033;0.7503;"Full";57
"NNLM";184.261;0.034;0.0056;0.0142;0.1319;0.9245;"Full";57
"AIRWLS";172.984;0.0339;0.0056;0.0147;0.5442;0.8673;"Full";57
"Newton";70.968;0.0337;0.0056;0.0157;0.5318;0.8622;"Full";57
"C-SGD";40.602;0.0334;0.0055;0.0145;0.5192;0.8499;"Full";57
"B-SGD";29.142;0.0336;0.0056;0.0151;0.457;0.8033;"Full";57
"AvaGrad";437.3;0.041;0.145;0.029;-0.0199;0.2621;"Train";57
"Fisher";193.769;0.0353;0.1444;0.0133;0.4225;0.801;"Train";57
"NBWaVE";202.572;0.0315;0.1438;0.0167;0.4511;0.8164;"Train";57
"CMF";538.631;0.0345;0.1443;0.0125;0.2329;0.8405;"Train";57
"NMF";430.574;0.0362;0.1445;0.0148;0.2033;0.7503;"Train";57
"NNLM";184.261;0.0337;0.1439;0.0126;0.1319;0.9245;"Train";57
"AIRWLS";172.984;0.0334;0.144;0.0119;0.5442;0.8673;"Train";57
"Newton";70.968;0.0332;0.144;0.0119;0.5318;0.8622;"Train";57
"C-SGD";40.602;0.0319;0.1438;0.0134;0.5192;0.8499;"Train";57
"B-SGD";29.142;0.0305;0.1438;0.0142;0.457;0.8033;"Train";57
"AvaGrad";437.3;0.0411;0.4944;0.0297;-0.0199;0.2621;"Test";57
"Fisher";193.769;0.0368;0.4938;0.0307;0.4225;0.801;"Test";57
"NBWaVE";202.572;0.0377;0.494;0.0187;0.4511;0.8164;"Test";57
"CMF";538.631;0.0361;0.4938;0.0343;0.2329;0.8405;"Test";57
