"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Purity";"Set";"Iter"
"NBWaVE";16.356;0.0259;0.4924;0.0113;0.4019;0.835;"Test";57
"CMF";33.963;0.0264;0.4925;0.0178;0.1018;0.5407;"Test";57
"NMF";26.665;0.0274;0.4924;0.0173;0.1022;0.5295;"Test";57
"NNLM";17.456;0.025;0.4925;0.011;0.0799;0.6428;"Test";57
"AIRWLS";21.03;0.0244;0.4924;0.0112;0.3795;0.8597;"Test";57
"Newton";11.26;0.0243;0.4924;0.0112;0.409;0.8707;"Test";57
"C-SGD";10.189;0.0252;0.4924;0.01;0.4089;0.8573;"Test";57
"B-SGD";5.866;0.0271;0.4925;0.0107;0.2467;0.6425;"Test";57
"AvaGrad";8.903;0.0281;0.0052;0.0145;-0.0429;0.2537;"Full";58
"Fisher";8.895;0.0249;0.0047;0.0099;0.1518;0.5951;"Full";58
"NBWaVE";19.37;0.0236;0.0044;0.0097;0.3565;0.8423;"Full";58
"CMF";34.871;0.0255;0.0048;0.0104;0.025;0.4347;"Full";58
"NMF";26.554;0.026;0.0049;0.0107;0.0241;0.5419;"Full";58
"NNLM";17.394;0.0241;0.0045;0.0084;0.069;0.6461;"Full";58
"AIRWLS";21.11;0.0234;0.0044;0.0081;0.3543;0.7747;"Full";58
"Newton";11.285;0.0234;0.0044;0.0083;0.3146;0.7753;"Full";58
"C-SGD";10.127;0.023;0.0043;0.0082;0.3526;0.787;"Full";58
"B-SGD";5.873;0.0231;0.0043;0.0086;0.2375;0.6691;"Full";58
"AvaGrad";8.903;0.0279;0.1433;0.0141;-0.0429;0.2537;"Train";58
"Fisher";8.895;0.0247;0.1429;0.0081;0.1518;0.5951;"Train";58
"NBWaVE";19.37;0.023;0.1426;0.0094;0.3565;0.8423;"Train";58
"CMF";34.871;0.0253;0.1429;0.0087;0.025;0.4347;"Train";58
"NMF";26.554;0.0258;0.143;0.0097;0.0241;0.5419;"Train";58
"NNLM";17.394;0.0239;0.1427;0.0078;0.069;0.6461;"Train";58
"AIRWLS";21.11;0.0232;0.1426;0.0067;0.3543;0.7747;"Train";58
"Newton";11.285;0.0232;0.1426;0.0067;0.3146;0.7753;"Train";58
"C-SGD";10.127;0.0225;0.1425;0.0078;0.3526;0.787;"Train";58
"B-SGD";5.873;0.0221;0.1424;0.0082;0.2375;0.6691;"Train";58
"AvaGrad";8.903;0.0285;0.4944;0.0155;-0.0429;0.2537;"Test";58
"Fisher";8.895;0.0256;0.494;0.015;0.1518;0.5951;"Test";58
"NBWaVE";19.37;0.0253;0.494;0.0105;0.3565;0.8423;"Test";58
"CMF";34.871;0.026;0.4942;0.0154;0.025;0.4347;"Test";58
"NMF";26.554;0.0266;0.4941;0.0136;0.0241;0.5419;"Test";58
"NNLM";17.394;0.0246;0.4941;0.0102;0.069;0.6461;"Test";58
"AIRWLS";21.11;0.024;0.494;0.0119;0.3543;0.7747;"Test";58
"Newton";11.285;0.0241;0.494;0.0127;0.3146;0.7753;"Test";58
"C-SGD";10.127;0.0244;0.494;0.0094;0.3526;0.787;"Test";58
"B-SGD";5.873;0.0259;0.4941;0.0098;0.2375;0.6691;"Test";58
"AvaGrad";7.363;0.03;0.0052;0.0182;-0.0359;0.2514;"Full";59
"Fisher";11.476;0.0255;0.0044;0.0101;0.2774;0.7443;"Full";59
"NBWaVE";34.248;0.0241;0.0042;0.0098;0.5586;0.9782;"Full";59
"CMF";32.197;0.0266;0.0046;0.0124;0.2069;0.6658;"Full";59
"NMF";26.617;0.0271;0.0047;0.0119;0.2019;0.6993;"Full";59
"NNLM";17.428;0.0248;0.0043;0.0092;0.1166;0.7811;"Full";59
"AIRWLS";21.105;0.0237;0.0041;0.0078;0.3913;0.8856;"Full";59
"Newton";11.271;0.0237;0.0041;0.0078;0.3695;0.8841;"Full";59
"C-SGD";10.175;0.0233;0.0041;0.0081;0.411;0.8667;"Full";59
"B-SGD";5.824;0.0234;0.0041;0.0083;0.391;0.8176;"Full";59
"AvaGrad";7.363;0.03;0.1436;0.0179;-0.0359;0.2514;"Train";59
"Fisher";11.476;0.0253;0.1431;0.0079;0.2774;0.7443;"Train";59
"NBWaVE";34.248;0.0237;0.1428;0.0095;0.5586;0.9782;"Train";59
"CMF";32.197;0.0264;0.1431;0.0093;0.2069;0.6658;"Train";59
"NMF";26.617;0.0269;0.1433;0.0103;0.2019;0.6993;"Train";59
"NNLM";17.428;0.0246;0.1428;0.0082;0.1166;0.7811;"Train";59
"AIRWLS";21.105;0.0235;0.1427;0.0063;0.3913;0.8856;"Train";59
"Newton";11.271;0.0235;0.1427;0.0063;0.3695;0.8841;"Train";59
"C-SGD";10.175;0.0229;0.1426;0.0075;0.411;0.8667;"Train";59
"B-SGD";5.824;0.0226;0.1426;0.0078;0.391;0.8176;"Train";59
"AvaGrad";7.363;0.0301;0.4937;0.0191;-0.0359;0.2514;"Test";59
"Fisher";11.476;0.026;0.4932;0.0164;0.2774;0.7443;"Test";59
"NBWaVE";34.248;0.0253;0.4932;0.0106;0.5586;0.9782;"Test";59
"CMF";32.197;0.0272;0.4936;0.0214;0.2069;0.6658;"Test";59
"NMF";26.617;0.0275;0.4933;0.0165;0.2019;0.6993;"Test";59
"NNLM";17.428;0.0253;0.4934;0.0121;0.1166;0.7811;"Test";59
"AIRWLS";21.105;0.0242;0.4933;0.0121;0.3913;0.8856;"Test";59
"Newton";11.271;0.0242;0.4932;0.0122;0.3695;0.8841;"Test";59
"C-SGD";10.175;0.0244;0.4933;0.0095;0.411;0.8667;"Test";59
"B-SGD";5.824;0.0255;0.4933;0.0097;0.391;0.8176;"Test";59
"AvaGrad";12.078;0.029;0.0048;0.0185;-0.0471;0.2639;"Full";60
"Fisher";9.095;0.0248;0.0041;0.0109;0.2836;0.7054;"Full";60
"NBWaVE";20.8;0.0235;0.0039;0.0108;0.46;0.9173;"Full";60
"CMF";32.831;0.0265;0.0044;0.014;0.0117;0.5294;"Full";60
"NMF";26.622;0.0268;0.0044;0.0133;0.0572;0.5841;"Full";60
"NNLM";17.402;0.0243;0.0041;0.0097;0.1707;0.7342;"Full";60
"AIRWLS";21.036;0.0232;0.0039;0.0084;0.3651;0.8213;"Full";60
"Newton";11.123;0.0231;0.0039;0.0085;0.4034;0.8454;"Full";60
"C-SGD";10.137;0.0229;0.0038;0.0089;0.415;0.8481;"Full";60
"B-SGD";5.867;0.0232;0.0039;0.0095;0.2621;0.7309;"Full";60
"AvaGrad";12.078;0.029;0.1436;0.0181;-0.0471;0.2639;"Train";60
"Fisher";9.095;0.0247;0.1431;0.0085;0.2836;0.7054;"Train";60
"NBWaVE";20.8;0.023;0.1429;0.0105;0.46;0.9173;"Train";60
"CMF";32.831;0.0263;0.1432;0.0101;0.0117;0.5294;"Train";60
"NMF";26.622;0.0267;0.1434;0.0113;0.0572;0.5841;"Train";60
"NNLM";17.402;0.0242;0.143;0.0088;0.1707;0.7342;"Train";60
"AIRWLS";21.036;0.023;0.1428;0.007;0.3651;0.8213;"Train";60
"Newton";11.123;0.023;0.1428;0.0069;0.4034;0.8454;"Train";60
"C-SGD";10.137;0.0225;0.1428;0.0083;0.415;0.8481;"Train";60
"B-SGD";5.867;0.0223;0.1428;0.0089;0.2621;0.7309;"Train";60
"AvaGrad";12.078;0.029;0.493;0.0196;-0.0471;0.2639;"Test";60
"Fisher";9.095;0.0252;0.4925;0.018;0.2836;0.7054;"Test";60
"NBWaVE";20.8;0.0248;0.4925;0.0116;0.46;0.9173;"Test";60
"CMF";32.831;0.027;0.4929;0.0251;0.0117;0.5294;"Test";60
"NMF";26.622;0.0271;0.4927;0.0191;0.0572;0.5841;"Test";60
"NNLM";17.402;0.0246;0.4927;0.0124;0.1707;0.7342;"Test";60
"AIRWLS";21.036;0.0236;0.4926;0.0126;0.3651;0.8213;"Test";60
"Newton";11.123;0.0235;0.4925;0.0131;0.4034;0.8454;"Test";60
"C-SGD";10.137;0.0241;0.4926;0.0106;0.415;0.8481;"Test";60
"B-SGD";5.867;0.0258;0.4926;0.0112;0.2621;0.7309;"Test";60
"AvaGrad";8.188;0.0274;0.005;0.0171;-0.0427;0.2514;"Full";61
"Fisher";9.118;0.0239;0.0044;0.0106;0.2717;0.7305;"Full";61
"NBWaVE";16.387;0.0229;0.0042;0.0105;0.4305;0.892;"Full";61
"CMF";32.69;0.024;0.0045;0.0105;0.046;0.5683;"Full";61
"NMF";9.661;0.0255;0.0047;0.013;0.0206;0.4988;"Full";61
"NNLM";17.453;0.0234;0.0043;0.0092;0.0528;0.6569;"Full";61
"AIRWLS";21.103;0.0225;0.0042;0.0085;0.4429;0.8946;"Full";61
"Newton";11.168;0.0225;0.0042;0.0087;0.4135;0.8937;"Full";61
"C-SGD";10.212;0.0223;0.0041;0.0087;0.416;0.8766;"Full";61
"B-SGD";5.888;0.0224;0.0042;0.0091;0.3254;0.79;"Full";61
"AvaGrad";8.188;0.0274;0.1437;0.0169;-0.0427;0.2514;"Train";61
"Fisher";9.118;0.0238;0.1432;0.0088;0.2717;0.7305;"Train";61
"NBWaVE";16.387;0.0225;0.1429;0.0103;0.4305;0.892;"Train";61
"CMF";32.69;0.024;0.1431;0.0088;0.046;0.5683;"Train";61
"NMF";9.661;0.0254;0.1434;0.0117;0.0206;0.4988;"Train";61
"NNLM";17.453;0.0233;0.143;0.0085;0.0528;0.6569;"Train";61
"AIRWLS";21.103;0.0224;0.1429;0.0072;0.4429;0.8946;"Train";61
"Newton";11.168;0.0224;0.1429;0.0072;0.4135;0.8937;"Train";61
"C-SGD";10.212;0.022;0.1428;0.0081;0.416;0.8766;"Train";61
"B-SGD";5.888;0.0218;0.1428;0.0086;0.3254;0.79;"Train";61
"AvaGrad";8.188;0.0274;0.4934;0.018;-0.0427;0.2514;"Test";61
"Fisher";9.118;0.0242;0.493;0.0159;0.2717;0.7305;"Test";61
"NBWaVE";16.387;0.024;0.4931;0.0113;0.4305;0.892;"Test";61
"CMF";32.69;0.0243;0.4932;0.0154;0.046;0.5683;"Test";61
"NMF";9.661;0.0256;0.4932;0.0169;0.0206;0.4988;"Test";61
"NNLM";17.453;0.0235;0.4931;0.0114;0.0528;0.6569;"Test";61
"AIRWLS";21.103;0.0228;0.493;0.0123;0.4429;0.8946;"Test";61
"Newton";11.168;0.0228;0.493;0.013;0.4135;0.8937;"Test";61
"C-SGD";10.212;0.0231;0.4931;0.0105;0.416;0.8766;"Test";61
"B-SGD";5.888;0.0242;0.4931;0.0105;0.3254;0.79;"Test";61
"AvaGrad";64.207;0.0253;0.0044;0.0147;0.1173;0.5862;"Full";62
"Fisher";9.39;0.0236;0.0041;0.0103;0.2648;0.732;"Full";62
"NBWaVE";20.771;0.0225;0.0039;0.0101;0.4033;0.8546;"Full";62
"CMF";32.714;0.0243;0.0042;0.0109;-0.053;0.5516;"Full";62
"NMF";26.786;0.0249;0.0043;0.0118;0.0706;0.5256;"Full";62
"NNLM";17.558;0.023;0.004;0.0087;0.0487;0.7129;"Full";62
"AIRWLS";21.075;0.0222;0.0039;0.008;0.4387;0.894;"Full";62
"Newton";11.168;0.0222;0.0039;0.0081;0.4496;0.8895;"Full";62
"C-SGD";10.232;0.022;0.0038;0.0086;0.2937;0.7371;"Full";62
"B-SGD";5.892;0.0221;0.0039;0.0092;0.1397;0.5762;"Full";62
"AvaGrad";64.207;0.0253;0.1429;0.0142;0.1173;0.5862;"Train";62
"Fisher";9.39;0.0236;0.1428;0.0083;0.2648;0.732;"Train";62
"NBWaVE";20.771;0.0221;0.1425;0.0099;0.4033;0.8546;"Train";62
"CMF";32.714;0.0243;0.1428;0.0088;-0.053;0.5516;"Train";62
"NMF";26.786;0.0249;0.1429;0.0103;0.0706;0.5256;"Train";62
"NNLM";17.558;0.023;0.1426;0.008;0.0487;0.7129;"Train";62
"AIRWLS";21.075;0.0221;0.1425;0.0068;0.4387;0.894;"Train";62
"Newton";11.168;0.0221;0.1425;0.0068;0.4496;0.8895;"Train";62
"C-SGD";10.232;0.0216;0.1424;0.0081;0.2937;0.7371;"Train";62
"B-SGD";5.892;0.0214;0.1424;0.0087;0.1397;0.5762;"Train";62
"AvaGrad";64.207;0.0251;0.4933;0.0164;0.1173;0.5862;"Test";62
"Fisher";9.39;0.0237;0.4931;0.0159;0.2648;0.732;"Test";62
"NBWaVE";20.771;0.0235;0.4931;0.0108;0.4033;0.8546;"Test";62
"CMF";32.714;0.0243;0.4933;0.0169;-0.053;0.5516;"Test";62
"NMF";26.786;0.0249;0.4932;0.0159;0.0706;0.5256;"Test";62
"NNLM";17.558;0.023;0.4932;0.0108;0.0487;0.7129;"Test";62
"AIRWLS";21.075;0.0223;0.4931;0.0114;0.4387;0.894;"Test";62
"Newton";11.168;0.0223;0.4931;0.0119;0.4496;0.8895;"Test";62
"C-SGD";10.232;0.0229;0.4931;0.0101;0.2937;0.7371;"Test";62
"B-SGD";5.892;0.0244;0.4932;0.0106;0.1397;0.5762;"Test";62
"AvaGrad";40.154;0.0252;0.0051;0.0157;-0.055;0.2603;"Full";63
"Fisher";9.128;0.0224;0.0046;0.0097;0.2081;0.6295;"Full";63
"NBWaVE";20.435;0.0213;0.0044;0.0094;0.3068;0.7756;"Full";63
"CMF";31.878;0.0227;0.0047;0.0098;0.1384;0.5659;"Full";63
"NMF";NA;NA;NA;NA;NA;NA;"Full";63
"NNLM";17.413;0.0218;0.0045;0.0079;0.129;0.6381;"Full";63
"AIRWLS";20.987;0.0212;0.0043;0.0074;0.3189;0.73;"Full";63
"Newton";11.177;0.0212;0.0043;0.0074;0.3179;0.7285;"Full";63
"C-SGD";10.176;0.0209;0.0043;0.0078;0.2669;0.7111;"Full";63
"B-SGD";5.862;0.021;0.0043;0.0084;0.1905;0.6131;"Full";63
"AvaGrad";40.154;0.0251;0.143;0.0154;-0.055;0.2603;"Train";63
"Fisher";9.128;0.0222;0.1426;0.0073;0.2081;0.6295;"Train";63
"NBWaVE";20.435;0.0209;0.1423;0.009;0.3068;0.7756;"Train";63
"CMF";31.878;0.0226;0.1426;0.0076;0.1384;0.5659;"Train";63
"NMF";NA;NA;NA;NA;NA;NA;"Train";63
"NNLM";17.413;0.0216;0.1424;0.007;0.129;0.6381;"Train";63
"AIRWLS";20.987;0.021;0.1423;0.006;0.3189;0.73;"Train";63
"Newton";11.177;0.021;0.1423;0.006;0.3179;0.7285;"Train";63
"C-SGD";10.176;0.0205;0.1422;0.0072;0.2669;0.7111;"Train";63
"B-SGD";5.862;0.0202;0.1422;0.0077;0.1905;0.6131;"Train";63
"AvaGrad";40.154;0.0253;0.4947;0.0166;-0.055;0.2603;"Test";63
"Fisher";9.128;0.0228;0.4943;0.0166;0.2081;0.6295;"Test";63
"NBWaVE";20.435;0.0226;0.4943;0.0104;0.3068;0.7756;"Test";63
"CMF";31.878;0.0231;0.4946;0.0162;0.1384;0.5659;"Test";63
"NMF";NA;NA;NA;NA;NA;NA;"Test";63
"NNLM";17.413;0.0221;0.4944;0.0102;0.129;0.6381;"Test";63
"AIRWLS";20.987;0.0216;0.4944;0.0115;0.3189;0.73;"Test";63
"Newton";11.177;0.0216;0.4943;0.0115;0.3179;0.7285;"Test";63
"C-SGD";10.176;0.022;0.4944;0.0098;0.2669;0.7111;"Test";63
"B-SGD";5.862;0.0233;0.4944;0.0106;0.1905;0.6131;"Test";63
"AvaGrad";29.529;0.0277;0.0046;0.0174;-0.0214;0.2529;"Full";64
"Fisher";10.545;0.024;0.004;0.0113;0.1425;0.5887;"Full";64
"NBWaVE";16.211;0.0225;0.0038;0.0107;0.3853;0.8226;"Full";64
"CMF";31.031;0.0244;0.0041;0.0115;0.0158;0.4653;"Full";64
"NMF";26.594;0.0251;0.0042;0.0123;0.0195;0.4696;"Full";64
"NNLM";17.433;0.023;0.0039;0.009;0.01;0.6281;"Full";64
"AIRWLS";21.087;0.0221;0.0037;0.0084;0.4436;0.8908;"Full";64
"Newton";11.242;0.0221;0.0037;0.0085;0.4496;0.9068;"Full";64
"C-SGD";10.162;0.022;0.0037;0.0087;0.2814;0.7388;"Full";64
"B-SGD";5.86;0.0221;0.0037;0.0092;0.1794;0.6597;"Full";64
"AvaGrad";29.529;0.0276;0.1432;0.0171;-0.0214;0.2529;"Train";64
"Fisher";10.545;0.0238;0.1427;0.0089;0.1425;0.5887;"Train";64
"NBWaVE";16.211;0.022;0.1424;0.0105;0.3853;0.8226;"Train";64
"CMF";31.031;0.0243;0.1426;0.0092;0.0158;0.4653;"Train";64
"NMF";26.594;0.0249;0.1429;0.0107;0.0195;0.4696;"Train";64
"NNLM";17.433;0.0228;0.1425;0.0083;0.01;0.6281;"Train";64
"AIRWLS";21.087;0.0219;0.1423;0.0071;0.4436;0.8908;"Train";64
"Newton";11.242;0.0219;0.1423;0.0071;0.4496;0.9068;"Train";64
"C-SGD";10.162;0.0216;0.1423;0.0082;0.2814;0.7388;"Train";64
"B-SGD";5.86;0.0212;0.1423;0.0087;0.1794;0.6597;"Train";64
"AvaGrad";29.529;0.0279;0.4934;0.0181;-0.0214;0.2529;"Test";64
"Fisher";10.545;0.0246;0.493;0.0184;0.1425;0.5887;"Test";64
"NBWaVE";16.211;0.0241;0.493;0.0114;0.3853;0.8226;"Test";64
"CMF";31.031;0.0249;0.4933;0.0184;0.0158;0.4653;"Test";64
"NMF";26.594;0.0255;0.4931;0.0168;0.0195;0.4696;"Test";64
"NNLM";17.433;0.0234;0.4931;0.0109;0.01;0.6281;"Test";64
"AIRWLS";21.087;0.0227;0.493;0.0122;0.4436;0.8908;"Test";64
"Newton";11.242;0.0226;0.493;0.0124;0.4496;0.9068;"Test";64
"C-SGD";10.162;0.0233;0.4931;0.0102;0.2814;0.7388;"Test";64
"B-SGD";5.86;0.0248;0.4931;0.0103;0.1794;0.6597;"Test";64
"AvaGrad";9.797;0.0287;0.0044;0.0191;-0.0412;0.2516;"Full";65
"Fisher";8.179;0.0245;0.0037;0.0122;0.2134;0.6574;"Full";65
"NBWaVE";21.324;0.0234;0.0036;0.0118;0.4317;0.8821;"Full";65
"CMF";34.272;0.0258;0.004;Inf;0.0361;0.4313;"Full";65
"NMF";26.582;0.0259;0.0039;0.0136;0.0577;0.5571;"Full";65
"NNLM";17.508;0.0236;0.0036;0.0103;0.0766;0.6362;"Full";65
"AIRWLS";21.13;0.0229;0.0035;0.0099;0.3907;0.8411;"Full";65
"Newton";11.131;0.0229;0.0035;0.0097;0.3683;0.8328;"Full";65
"C-SGD";10.136;0.0227;0.0035;0.0103;0.2871;0.7378;"Full";65
"B-SGD";5.865;0.0231;0.0035;0.0108;0.1571;0.624;"Full";65
"AvaGrad";9.797;0.0287;0.1431;0.019;-0.0412;0.2516;"Train";65
"Fisher";8.179;0.0244;0.1425;0.0102;0.2134;0.6574;"Train";65
"NBWaVE";21.324;0.0229;0.1424;0.0116;0.4317;0.8821;"Train";65
"CMF";34.272;0.0256;0.1426;0.0118;0.0361;0.4313;"Train";65
"NMF";26.582;0.0258;0.1427;0.0124;0.0577;0.5571;"Train";65
"NNLM";17.508;0.0235;0.1424;0.0098;0.0766;0.6362;"Train";65
"AIRWLS";21.13;0.0227;0.1423;0.0084;0.3907;0.8411;"Train";65
"Newton";11.131;0.0227;0.1423;0.0084;0.3683;0.8328;"Train";65
"C-SGD";10.136;0.022;0.1422;0.01;0.2871;0.7378;"Train";65
"B-SGD";5.865;0.022;0.1422;0.0104;0.1571;0.624;"Train";65
"AvaGrad";9.797;0.0287;0.4931;0.0195;-0.0412;0.2516;"Test";65
"Fisher";8.179;0.025;0.4928;0.0178;0.2134;0.6574;"Test";65
"NBWaVE";21.324;0.0248;0.4927;0.0125;0.4317;0.8821;"Test";65
"CMF";34.272;0.0262;0.493;Inf;0.0361;0.4313;"Test";65
"NMF";26.582;0.0262;0.4928;0.0171;0.0577;0.5571;"Test";65
"NNLM";17.508;0.0239;0.4928;0.0119;0.0766;0.6362;"Test";65
"AIRWLS";21.13;0.0233;0.4928;0.0139;0.3907;0.8411;"Test";65
"Newton";11.131;0.0233;0.4928;0.0133;0.3683;0.8328;"Test";65
"C-SGD";10.136;0.0248;0.4928;0.0114;0.2871;0.7378;"Test";65
"B-SGD";5.865;0.0264;0.4929;0.012;0.1571;0.624;"Test";65
"AvaGrad";65.436;0.028;0.0046;0.0242;-0.0382;0.2959;"Full";66
"Fisher";8.342;0.0242;0.004;0.0129;0.2263;0.6794;"Full";66
"NBWaVE";20.3;0.0231;0.0038;0.0117;0.4187;0.8502;"Full";66
"CMF";32.957;0.0252;0.0042;0.0151;0.0613;0.4965;"Full";66
"NMF";26.604;0.0256;0.0042;0.0149;0.1397;0.5117;"Full";66
"NNLM";17.563;0.0233;0.0039;0.01;0.0592;0.578;"Full";66
"AIRWLS";21.102;0.0228;0.0038;0.0094;0.375;0.8166;"Full";66
"Newton";11.254;0.0227;0.0038;0.009;0.3675;0.8213;"Full";66
"C-SGD";10.171;0.0225;0.0037;0.0094;0.284;0.7433;"Full";66
"B-SGD";5.857;0.0226;0.0038;0.0098;0.2488;0.6869;"Full";66
"AvaGrad";65.436;0.028;0.1435;0.0233;-0.0382;0.2959;"Train";66
"Fisher";8.342;0.024;0.143;0.0089;0.2263;0.6794;"Train";66
"NBWaVE";20.3;0.0227;0.1428;0.011;0.4187;0.8502;"Train";66
"CMF";32.957;0.0251;0.1431;0.0105;0.0613;0.4965;"Train";66
"NMF";26.604;0.0255;0.1432;0.0114;0.1397;0.5117;"Train";66
"NNLM";17.563;0.0232;0.1428;0.0087;0.0592;0.578;"Train";66
"AIRWLS";21.102;0.0226;0.1427;0.0074;0.375;0.8166;"Train";66
"Newton";11.254;0.0226;0.1428;0.0074;0.3675;0.8213;"Train";66
"C-SGD";10.171;0.0222;0.1427;0.0085;0.284;0.7433;"Train";66
"B-SGD";5.857;0.0218;0.1427;0.0088;0.2488;0.6869;"Train";66
"AvaGrad";65.436;0.028;0.4928;0.0265;-0.0382;0.2959;"Test";66
"Fisher";8.342;0.0245;0.4924;0.024;0.2263;0.6794;"Test";66
"NBWaVE";20.3;0.0244;0.4924;0.0134;0.4187;0.8502;"Test";66
"CMF";32.957;0.0255;0.4926;0.0281;0.0613;0.4965;"Test";66
"NMF";26.604;0.0259;0.4925;0.0244;0.1397;0.5117;"Test";66
"NNLM";17.563;0.0235;0.4926;0.0136;0.0592;0.578;"Test";66
"AIRWLS";21.102;0.0231;0.4925;0.015;0.375;0.8166;"Test";66
"Newton";11.254;0.0231;0.4925;0.0135;0.3675;0.8213;"Test";66
"C-SGD";10.171;0.0234;0.4925;0.0119;0.284;0.7433;"Test";66
"B-SGD";5.857;0.0248;0.4925;0.0124;0.2488;0.6869;"Test";66
"AvaGrad";62.151;0.0269;0.0042;0.0146;-0.0842;0.5002;"Full";67
"Fisher";8.848;0.0249;0.0039;0.0109;0.0859;0.5077;"Full";67
"NBWaVE";19.223;0.0229;0.0036;0.0097;0.4001;0.8582;"Full";67
"CMF";34.587;0.0253;0.0039;0.011;0.0081;0.4334;"Full";67
"NMF";26.646;0.026;0.004;0.0115;-0.0109;0.4462;"Full";67
"NNLM";17.483;0.0237;0.0037;0.008;0.0507;0.5953;"Full";67
"AIRWLS";21.143;0.0227;0.0035;0.0076;0.3551;0.8224;"Full";67
"Newton";11.244;0.0227;0.0035;0.0077;0.3744;0.8188;"Full";67
"C-SGD";10.137;0.0225;0.0035;0.008;0.2583;0.757;"Full";67
"B-SGD";5.941;0.0226;0.0035;0.0085;0.2022;0.6462;"Full";67
"AvaGrad";62.151;0.0269;0.1429;0.013;-0.0842;0.5002;"Train";67
"Fisher";8.848;0.0248;0.1427;0.0077;0.0859;0.5077;"Train";67
"NBWaVE";19.223;0.0225;0.1424;0.0095;0.4001;0.8582;"Train";67
"CMF";34.587;0.0253;0.1427;0.0081;0.0081;0.4334;"Train";67
"NMF";26.646;0.0259;0.1429;0.0092;-0.0109;0.4462;"Train";67
"NNLM";17.483;0.0237;0.1425;0.0072;0.0507;0.5953;"Train";67
"AIRWLS";21.143;0.0226;0.1424;0.0064;0.3551;0.8224;"Train";67
"Newton";11.244;0.0226;0.1424;0.0064;0.3744;0.8188;"Train";67
"C-SGD";10.137;0.0221;0.1423;0.0076;0.2583;0.757;"Train";67
"B-SGD";5.941;0.0216;0.1423;0.0082;0.2022;0.6462;"Train";67
"AvaGrad";62.151;0.0268;0.4929;0.019;-0.0842;0.5002;"Test";67
"Fisher";8.848;0.0251;0.4927;0.0199;0.0859;0.5077;"Test";67
"NBWaVE";19.223;0.0242;0.4926;0.0103;0.4001;0.8582;"Test";67
"CMF";34.587;0.0255;0.4929;0.0193;0.0081;0.4334;"Test";67
"NMF";26.646;0.0261;0.4928;0.0181;-0.0109;0.4462;"Test";67
"NNLM";17.483;0.0238;0.4928;0.0102;0.0507;0.5953;"Test";67
"AIRWLS";21.143;0.0229;0.4927;0.0112;0.3551;0.8224;"Test";67
"Newton";11.244;0.0229;0.4927;0.0115;0.3744;0.8188;"Test";67
"C-SGD";10.137;0.0238;0.4927;0.0092;0.2583;0.757;"Test";67
"B-SGD";5.941;0.0256;0.4928;0.0092;0.2022;0.6462;"Test";67
"AvaGrad";9.454;0.0253;0.0058;0.0175;-0.0364;0.2513;"Full";68
"Fisher";12.953;0.0226;0.0052;0.0108;0.2303;0.6486;"Full";68
"NBWaVE";20.776;0.0215;0.0049;0.0105;0.3729;0.8754;"Full";68
"CMF";32.144;0.0226;0.0052;0.0103;0.0566;0.5086;"Full";68
"NMF";26.692;0.0233;0.0053;0.012;0.0701;0.5252;"Full";68
"NNLM";17.462;0.0218;0.005;0.0088;0.0726;0.6508;"Full";68
"AIRWLS";21.139;0.0213;0.0049;0.0085;0.3652;0.801;"Full";68
"Newton";11.372;0.0213;0.0049;0.0083;0.3651;0.7992;"Full";68
"C-SGD";10.17;0.0209;0.0048;0.0085;0.4578;0.8801;"Full";68
"B-SGD";5.889;0.021;0.0048;0.0089;0.2286;0.698;"Full";68
"AvaGrad";9.454;0.0253;0.1448;0.0172;-0.0364;0.2513;"Train";68
"Fisher";12.953;0.0224;0.1443;0.0088;0.2303;0.6486;"Train";68
"NBWaVE";20.776;0.0211;0.1441;0.0102;0.3729;0.8754;"Train";68
"CMF";32.144;0.0225;0.1443;0.0088;0.0566;0.5086;"Train";68
"NMF";26.692;0.0232;0.1445;0.0108;0.0701;0.5252;"Train";68
"NNLM";17.462;0.0217;0.1441;0.0081;0.0726;0.6508;"Train";68
"AIRWLS";21.139;0.0212;0.144;0.0071;0.3652;0.801;"Train";68
"Newton";11.372;0.0212;0.144;0.0071;0.3651;0.7992;"Train";68
"C-SGD";10.17;0.0207;0.1439;0.008;0.4578;0.8801;"Train";68
"B-SGD";5.889;0.0203;0.1439;0.0085;0.2286;0.698;"Train";68
"AvaGrad";9.454;0.0254;0.4929;0.0185;-0.0364;0.2513;"Test";68
"Fisher";12.953;0.0229;0.4925;0.0164;0.2303;0.6486;"Test";68
"NBWaVE";20.776;0.0226;0.4925;0.0113;0.3729;0.8754;"Test";68
"CMF";32.144;0.0228;0.4927;0.0144;0.0566;0.5086;"Test";68
"NMF";26.692;0.0235;0.4925;0.0156;0.0701;0.5252;"Test";68
"NNLM";17.462;0.022;0.4925;0.0106;0.0726;0.6508;"Test";68
"AIRWLS";21.139;0.0217;0.4925;0.0126;0.3652;0.801;"Test";68
"Newton";11.372;0.0216;0.4925;0.0118;0.3651;0.7992;"Test";68
"C-SGD";10.17;0.0217;0.4925;0.01;0.4578;0.8801;"Test";68
"B-SGD";5.889;0.023;0.4926;0.01;0.2286;0.698;"Test";68
"AvaGrad";14.693;0.0272;0.005;0.0164;-0.0234;0.2498;"Full";69
"Fisher";21.237;0.0237;0.0043;0.0105;0.2551;0.7198;"Full";69
