"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Purity";"Set";"Iter"
"C-SGD";26.091;0.0322;0.0074;0.0111;0.3298;0.8584;"Full";69
"B-SGD";15.391;0.032;0.0073;0.0112;0.3336;0.8447;"Full";69
"AvaGrad";29.143;0.037;0.1466;0.0181;-0.0229;0.2569;"Train";69
"Fisher";48.766;0.034;0.146;0.0115;0.1204;0.5822;"Train";69
"NBWaVE";59.149;0.0329;0.1458;0.0124;0.4074;0.914;"Train";69
"CMF";102.88;0.0338;0.146;0.0115;0.0228;0.3808;"Train";69
"NMF";NA;NA;NA;NA;NA;NA;"Train";69
"NNLM";67.288;0.033;0.1458;0.011;0.0108;0.5793;"Train";69
"AIRWLS";81.094;0.0325;0.1457;0.0101;0.3439;0.8623;"Train";69
"Newton";46.696;0.0324;0.1457;0.0101;0.3509;0.862;"Train";69
"C-SGD";26.091;0.0319;0.1456;0.0108;0.3298;0.8584;"Train";69
"B-SGD";15.391;0.0316;0.1456;0.0109;0.3336;0.8447;"Train";69
"AvaGrad";29.143;0.0371;0.4951;0.0186;-0.0229;0.2569;"Test";69
"Fisher";48.766;0.0344;0.4947;0.0162;0.1204;0.5822;"Test";69
"NBWaVE";59.149;0.0341;0.4947;0.0128;0.4074;0.914;"Test";69
"CMF";102.88;0.034;0.4948;0.0155;0.0228;0.3808;"Test";69
"NMF";NA;NA;NA;NA;NA;NA;"Test";69
"NNLM";67.288;0.0333;0.4947;0.0124;0.0108;0.5793;"Test";69
"AIRWLS";81.094;0.0329;0.4947;0.0138;0.3439;0.8623;"Test";69
"Newton";46.696;0.0329;0.4947;0.0137;0.3509;0.862;"Test";69
"C-SGD";26.091;0.0329;0.4947;0.0118;0.3298;0.8584;"Test";69
"B-SGD";15.391;0.0331;0.4947;0.0118;0.3336;0.8447;"Test";69
"AvaGrad";21.245;0.0341;0.009;0.0174;-0.0139;0.2582;"Full";70
"Fisher";45.13;0.0311;0.0082;0.0124;0.2503;0.7297;"Full";70
"NBWaVE";57.909;0.0304;0.008;0.0122;0.5024;0.9789;"Full";70
"CMF";104.915;0.0312;0.0083;0.0125;0.1232;0.5785;"Full";70
"NMF";113.333;0.0319;0.0084;0.0133;0.0798;0.5534;"Full";70
"NNLM";67.185;0.0304;0.0081;0.0113;0.0798;0.6521;"Full";70
"AIRWLS";83.492;0.0299;0.0079;0.0106;0.4169;0.9254;"Full";70
"Newton";46.57;0.0299;0.0079;0.0107;0.4215;0.92;"Full";70
"C-SGD";18.11;0.0296;0.0079;0.011;0.4111;0.9173;"Full";70
"B-SGD";15.402;0.0294;0.0078;0.0111;0.4086;0.9064;"Full";70
"AvaGrad";21.245;0.034;0.147;0.0173;-0.0139;0.2582;"Train";70
"Fisher";45.13;0.031;0.1464;0.0113;0.2503;0.7297;"Train";70
"NBWaVE";57.909;0.0302;0.1462;0.0121;0.5024;0.9789;"Train";70
"CMF";104.915;0.0311;0.1464;0.0113;0.1232;0.5785;"Train";70
"NMF";113.333;0.0318;0.1466;0.0126;0.0798;0.5534;"Train";70
"NNLM";67.185;0.0303;0.1462;0.0109;0.0798;0.6521;"Train";70
"AIRWLS";83.492;0.0298;0.1461;0.01;0.4169;0.9254;"Train";70
"Newton";46.57;0.0298;0.1461;0.01;0.4215;0.92;"Train";70
"C-SGD";18.11;0.0294;0.146;0.0108;0.4111;0.9173;"Train";70
"B-SGD";15.402;0.0291;0.1459;0.0108;0.4086;0.9064;"Train";70
"AvaGrad";21.245;0.0342;0.4955;0.0179;-0.0139;0.2582;"Test";70
"Fisher";45.13;0.0314;0.495;0.0155;0.2503;0.7297;"Test";70
"NBWaVE";57.909;0.0311;0.495;0.0126;0.5024;0.9789;"Test";70
"CMF";104.915;0.0314;0.4952;0.0159;0.1232;0.5785;"Test";70
"NMF";113.333;0.0321;0.4951;0.0153;0.0798;0.5534;"Test";70
"NNLM";67.185;0.0307;0.4951;0.0125;0.0798;0.6521;"Test";70
"AIRWLS";83.492;0.0302;0.495;0.0126;0.4169;0.9254;"Test";70
"Newton";46.57;0.0302;0.495;0.0128;0.4215;0.92;"Test";70
"C-SGD";18.11;0.0302;0.495;0.0118;0.4111;0.9173;"Test";70
"B-SGD";15.402;0.0303;0.495;0.0118;0.4086;0.9064;"Test";70
"AvaGrad";33.058;0.0377;0.0083;0.0181;-0.0097;0.2589;"Full";71
"Fisher";39.052;0.0339;0.0075;0.0122;0.3002;0.773;"Full";71
"NBWaVE";89.108;0.033;0.0073;0.0119;0.4564;0.9741;"Full";71
"CMF";107.478;0.0344;0.0076;0.0128;0.0596;0.5692;"Full";71
"NMF";NA;NA;NA;NA;NA;NA;"Full";71
"NNLM";67.329;0.0332;0.0074;0.011;0.0299;0.7861;"Full";71
"AIRWLS";82.398;0.0322;0.0072;0.0102;0.4911;0.9677;"Full";71
"Newton";41.003;0.0322;0.0072;0.0105;0.4704;0.9579;"Full";71
"C-SGD";25.906;0.0319;0.0071;0.0105;0.4445;0.9245;"Full";71
"B-SGD";15.404;0.0317;0.0071;0.0106;0.3738;0.937;"Full";71
"AvaGrad";33.058;0.0378;0.1465;0.0179;-0.0097;0.2589;"Train";71
"Fisher";39.052;0.0338;0.1458;0.0107;0.3002;0.773;"Train";71
"NBWaVE";89.108;0.0328;0.1456;0.0117;0.4564;0.9741;"Train";71
"CMF";107.478;0.0344;0.1459;0.0113;0.0596;0.5692;"Train";71
"NMF";NA;NA;NA;NA;NA;NA;"Train";71
"NNLM";67.329;0.0332;0.1457;0.0106;0.0299;0.7861;"Train";71
"AIRWLS";82.398;0.0322;0.1455;0.0094;0.4911;0.9677;"Train";71
"Newton";41.003;0.0322;0.1455;0.0094;0.4704;0.9579;"Train";71
"C-SGD";25.906;0.0317;0.1454;0.0102;0.4445;0.9245;"Train";71
"B-SGD";15.404;0.0314;0.1454;0.0103;0.3738;0.937;"Train";71
"AvaGrad";33.058;0.0376;0.495;0.0187;-0.0097;0.2589;"Test";71
"Fisher";39.052;0.034;0.4945;0.0163;0.3002;0.773;"Test";71
"NBWaVE";89.108;0.0336;0.4945;0.0122;0.4564;0.9741;"Test";71
"CMF";107.478;0.0345;0.4947;0.017;0.0596;0.5692;"Test";71
"NMF";NA;NA;NA;NA;NA;NA;"Test";71
"NNLM";67.329;0.0333;0.4946;0.0123;0.0299;0.7861;"Test";71
"AIRWLS";82.398;0.0324;0.4945;0.0124;0.4911;0.9677;"Test";71
"Newton";41.003;0.0324;0.4945;0.0135;0.4704;0.9579;"Test";71
"C-SGD";25.906;0.0324;0.4945;0.0113;0.4445;0.9245;"Test";71
"B-SGD";15.404;0.0326;0.4945;0.0112;0.3738;0.937;"Test";71
"AvaGrad";21.789;0.0361;0.0081;0.0211;-0.0189;0.2556;"Full";72
"Fisher";78.496;0.0324;0.0073;0.0141;0.3644;0.8502;"Full";72
"NBWaVE";93.198;0.0318;0.0072;0.014;0.5017;0.9915;"Full";72
"CMF";106.582;0.0323;0.0073;0.0139;0.1183;0.5931;"Full";72
"NMF";43.371;0.0339;0.0076;0.0164;0.0899;0.5683;"Full";72
"NNLM";67.209;0.0317;0.0072;0.0131;-0.0061;0.7025;"Full";72
"AIRWLS";83.217;0.0308;0.007;0.0121;0.5041;0.9826;"Full";72
"Newton";39.739;0.0308;0.007;0.0121;0.4836;0.9828;"Full";72
"C-SGD";25.824;0.0306;0.007;0.0125;0.4804;0.9573;"Full";72
"B-SGD";15.201;0.0304;0.0069;0.0126;0.4429;0.9444;"Full";72
"AvaGrad";21.789;0.0361;0.1461;0.0209;-0.0189;0.2556;"Train";72
"Fisher";78.496;0.0323;0.1454;0.0132;0.3644;0.8502;"Train";72
"NBWaVE";93.198;0.0315;0.1453;0.0138;0.5017;0.9915;"Train";72
"CMF";106.582;0.0322;0.1454;0.0132;0.1183;0.5931;"Train";72
"NMF";43.371;0.0338;0.1457;0.0158;0.0899;0.5683;"Train";72
"NNLM";67.209;0.0316;0.1453;0.0127;-0.0061;0.7025;"Train";72
"AIRWLS";83.217;0.0307;0.1451;0.0115;0.5041;0.9826;"Train";72
"Newton";39.739;0.0307;0.1451;0.0115;0.4836;0.9828;"Train";72
"C-SGD";25.824;0.0304;0.145;0.0122;0.4804;0.9573;"Train";72
"B-SGD";15.201;0.0301;0.145;0.0123;0.4429;0.9444;"Train";72
"AvaGrad";21.789;0.0363;0.4954;0.0215;-0.0189;0.2556;"Test";72
"Fisher";78.496;0.0327;0.4949;0.0167;0.3644;0.8502;"Test";72
"NBWaVE";93.198;0.0325;0.4949;0.0146;0.5017;0.9915;"Test";72
"CMF";106.582;0.0326;0.495;0.016;0.1183;0.5931;"Test";72
"NMF";43.371;0.0341;0.4951;0.018;0.0899;0.5683;"Test";72
"NNLM";67.209;0.032;0.4949;0.0143;-0.0061;0.7025;"Test";72
"AIRWLS";83.217;0.0312;0.4948;0.0139;0.5041;0.9826;"Test";72
"Newton";39.739;0.0312;0.4948;0.014;0.4836;0.9828;"Test";72
"C-SGD";25.824;0.0312;0.4949;0.0135;0.4804;0.9573;"Test";72
"B-SGD";15.201;0.0315;0.4949;0.0135;0.4429;0.9444;"Test";72
"AvaGrad";21.339;0.0355;0.0086;0.0184;-0.0188;0.2546;"Full";73
"Fisher";42.595;0.0322;0.0078;0.0128;0.1842;0.6391;"Full";73
"NBWaVE";54.301;0.0313;0.0075;0.0124;0.5067;0.9856;"Full";73
"CMF";100.108;0.0331;0.008;Inf;0.0875;0.549;"Full";73
"NMF";113.915;0.033;0.008;0.0136;0.0285;0.5568;"Full";73
"NNLM";67.318;0.0313;0.0076;0.0113;0.1013;0.6749;"Full";73
"AIRWLS";71.463;0.0306;0.0074;0.0107;0.4521;0.9512;"Full";73
"Newton";46.787;0.0306;0.0074;0.0109;0.4388;0.9197;"Full";73
"C-SGD";26.125;0.0303;0.0074;0.0111;0.43;0.8933;"Full";73
"B-SGD";15.5;0.0302;0.0073;0.0112;0.251;0.7998;"Full";73
"AvaGrad";21.339;0.0355;0.1466;0.0182;-0.0188;0.2546;"Train";73
"Fisher";42.595;0.0322;0.146;0.0113;0.1842;0.6391;"Train";73
"NBWaVE";54.301;0.031;0.1458;0.0122;0.5067;0.9856;"Train";73
"CMF";100.108;0.0323;0.1459;0.0116;0.0875;0.549;"Train";73
"NMF";113.915;0.0329;0.1462;0.0126;0.0285;0.5568;"Train";73
"NNLM";67.318;0.0312;0.1458;0.0108;0.1013;0.6749;"Train";73
"AIRWLS";71.463;0.0305;0.1457;0.0099;0.4521;0.9512;"Train";73
"Newton";46.787;0.0305;0.1457;0.0099;0.4388;0.9197;"Train";73
"C-SGD";26.125;0.0301;0.1456;0.0108;0.43;0.8933;"Train";73
"B-SGD";15.5;0.0298;0.1455;0.011;0.251;0.7998;"Train";73
"AvaGrad";21.339;0.0356;0.4953;0.0189;-0.0188;0.2546;"Test";73
"Fisher";42.595;0.0325;0.4948;0.0171;0.1842;0.6391;"Test";73
"NBWaVE";54.301;0.032;0.4948;0.0129;0.5067;0.9856;"Test";73
"CMF";100.108;0.0354;0.4955;Inf;0.0875;0.549;"Test";73
"NMF";113.915;0.0332;0.4949;0.0162;0.0285;0.5568;"Test";73
"NNLM";67.318;0.0315;0.4948;0.0127;0.1013;0.6749;"Test";73
"AIRWLS";71.463;0.0308;0.4947;0.0129;0.4521;0.9512;"Test";73
"Newton";46.787;0.0309;0.4947;0.0139;0.4388;0.9197;"Test";73
"C-SGD";26.125;0.0309;0.4947;0.012;0.43;0.8933;"Test";73
"B-SGD";15.5;0.0312;0.4948;0.012;0.251;0.7998;"Test";73
"AvaGrad";286.988;0.0361;0.0078;0.021;-0.0438;0.2574;"Full";74
"Fisher";51.738;0.0323;0.007;0.0145;0.3761;0.8834;"Full";74
"NBWaVE";109.41;0.0318;0.0069;0.0145;0.5181;0.9911;"Full";74
"CMF";109.887;0.0327;0.0071;0.0153;0.0322;0.5201;"Full";74
"NMF";NA;NA;NA;NA;NA;NA;"Full";74
"NNLM";67.297;0.0318;0.0069;0.0138;-4e-04;0.7717;"Full";74
"AIRWLS";73.812;0.031;0.0068;0.0126;0.4843;0.9819;"Full";74
"Newton";42.568;0.031;0.0068;0.0127;0.5298;0.9855;"Full";74
"C-SGD";26.043;0.0308;0.0067;0.013;0.4626;0.9518;"Full";74
"B-SGD";15.338;0.0305;0.0067;0.0132;0.4189;0.9189;"Full";74
"AvaGrad";286.988;0.0361;0.146;0.021;-0.0438;0.2574;"Train";74
"Fisher";51.738;0.0322;0.1453;0.0136;0.3761;0.8834;"Train";74
"NBWaVE";109.41;0.0315;0.1452;0.0143;0.5181;0.9911;"Train";74
"CMF";109.887;0.0327;0.1453;0.0141;0.0322;0.5201;"Train";74
"NMF";NA;NA;NA;NA;NA;NA;"Train";74
"NNLM";67.297;0.0317;0.1452;0.0134;-4e-04;0.7717;"Train";74
"AIRWLS";73.812;0.0309;0.145;0.012;0.4843;0.9819;"Train";74
"Newton";42.568;0.0309;0.145;0.012;0.5298;0.9855;"Train";74
"C-SGD";26.043;0.0306;0.145;0.0128;0.4626;0.9518;"Train";74
"B-SGD";15.338;0.0302;0.1449;0.0129;0.4189;0.9189;"Train";74
"AvaGrad";286.988;0.0362;0.495;0.0213;-0.0438;0.2574;"Test";74
"Fisher";51.738;0.0326;0.4946;0.0171;0.3761;0.8834;"Test";74
"NBWaVE";109.41;0.0325;0.4945;0.015;0.5181;0.9911;"Test";74
"CMF";109.887;0.033;0.4947;0.0189;0.0322;0.5201;"Test";74
"NMF";NA;NA;NA;NA;NA;NA;"Test";74
"NNLM";67.297;0.0321;0.4946;0.0149;-4e-04;0.7717;"Test";74
"AIRWLS";73.812;0.0313;0.4945;0.0143;0.4843;0.9819;"Test";74
"Newton";42.568;0.0313;0.4945;0.0145;0.5298;0.9855;"Test";74
"C-SGD";26.043;0.0314;0.4945;0.0138;0.4626;0.9518;"Test";74
"B-SGD";15.338;0.0315;0.4945;0.0138;0.4189;0.9189;"Test";74
"AvaGrad";277.833;0.0358;0.0079;0.0242;-0.0181;0.2592;"Full";75
"Fisher";85.595;0.0319;0.0071;0.0147;0.4117;0.9017;"Full";75
"NBWaVE";56.136;0.0313;0.0069;0.0146;0.4243;0.9548;"Full";75
"CMF";100.815;0.0319;0.0071;0.0145;0.0456;0.6411;"Full";75
"NMF";91.396;0.0331;0.0073;0.0167;0.0234;0.5864;"Full";75
"NNLM";67.237;0.0313;0.007;0.0137;0.0097;0.7275;"Full";75
"AIRWLS";70.891;0.0305;0.0068;0.0123;0.5179;0.9955;"Full";75
"Newton";46.899;0.0305;0.0068;0.0124;0.473;0.9896;"Full";75
"C-SGD";25.925;0.0304;0.0068;0.013;0.4255;0.956;"Full";75
"B-SGD";15.463;0.0301;0.0067;0.013;0.4106;0.9232;"Full";75
"AvaGrad";277.833;0.0358;0.146;0.024;-0.0181;0.2592;"Train";75
"Fisher";85.595;0.0318;0.1453;0.0135;0.4117;0.9017;"Train";75
"NBWaVE";56.136;0.0311;0.1451;0.0144;0.4243;0.9548;"Train";75
"CMF";100.815;0.0318;0.1452;0.0136;0.0456;0.6411;"Train";75
"NMF";91.396;0.033;0.1455;0.0159;0.0234;0.5864;"Train";75
"NNLM";67.237;0.0313;0.1451;0.0132;0.0097;0.7275;"Train";75
"AIRWLS";70.891;0.0304;0.145;0.0117;0.5179;0.9955;"Train";75
"Newton";46.899;0.0304;0.145;0.0117;0.473;0.9896;"Train";75
"C-SGD";25.925;0.0301;0.1449;0.0127;0.4255;0.956;"Train";75
"B-SGD";15.463;0.0298;0.1449;0.0128;0.4106;0.9232;"Train";75
"AvaGrad";277.833;0.0359;0.4952;0.0247;-0.0181;0.2592;"Test";75
"Fisher";85.595;0.0322;0.4947;0.0182;0.4117;0.9017;"Test";75
"NBWaVE";56.136;0.0321;0.4947;0.0152;0.4243;0.9548;"Test";75
"CMF";100.815;0.0321;0.4948;0.0171;0.0456;0.6411;"Test";75
"NMF";91.396;0.0333;0.4948;0.0191;0.0234;0.5864;"Test";75
"NNLM";67.237;0.0316;0.4947;0.015;0.0097;0.7275;"Test";75
"AIRWLS";70.891;0.0308;0.4946;0.014;0.5179;0.9955;"Test";75
"Newton";46.899;0.0308;0.4946;0.0145;0.473;0.9896;"Test";75
"C-SGD";25.925;0.031;0.4947;0.0138;0.4255;0.956;"Test";75
"B-SGD";15.463;0.0311;0.4947;0.0138;0.4106;0.9232;"Test";75
"AvaGrad";30.105;0.0359;0.0071;0.0221;-0.0197;0.2551;"Full";76
"Fisher";76.539;0.032;0.0064;0.0144;0.3051;0.7848;"Full";76
"NBWaVE";57.095;0.0313;0.0062;0.0142;0.4998;0.9479;"Full";76
"CMF";100.448;0.0322;0.0065;0.0147;0.0341;0.5364;"Full";76
"NMF";113.819;0.0328;0.0065;0.0154;0.0446;0.6436;"Full";76
"NNLM";67.324;0.0312;0.0063;0.0131;0.0061;0.7528;"Full";76
"AIRWLS";79.942;0.0306;0.0061;0.0124;0.401;0.9266;"Full";76
"Newton";47.149;0.0306;0.0061;0.0125;0.4436;0.933;"Full";76
"C-SGD";23.483;0.0302;0.0061;0.0125;0.4132;0.9229;"Full";76
"B-SGD";15.473;0.03;0.006;0.0126;0.3604;0.8948;"Full";76
"AvaGrad";30.105;0.0359;0.1455;0.0219;-0.0197;0.2551;"Train";76
"Fisher";76.539;0.032;0.1449;0.0132;0.3051;0.7848;"Train";76
"NBWaVE";57.095;0.031;0.1447;0.014;0.4998;0.9479;"Train";76
"CMF";100.448;0.0322;0.1449;0.0136;0.0341;0.5364;"Train";76
"NMF";113.819;0.0328;0.145;0.0147;0.0446;0.6436;"Train";76
"NNLM";67.324;0.0311;0.1447;0.0127;0.0061;0.7528;"Train";76
"AIRWLS";79.942;0.0305;0.1446;0.0115;0.401;0.9266;"Train";76
"Newton";47.149;0.0305;0.1446;0.0115;0.4436;0.933;"Train";76
"C-SGD";23.483;0.03;0.1445;0.0122;0.4132;0.9229;"Train";76
"B-SGD";15.473;0.0297;0.1445;0.0123;0.3604;0.8948;"Train";76
"AvaGrad";30.105;0.0359;0.4945;0.0226;-0.0197;0.2551;"Test";76
"Fisher";76.539;0.0323;0.494;0.0177;0.3051;0.7848;"Test";76
"NBWaVE";57.095;0.0321;0.494;0.0146;0.4998;0.9479;"Test";76
"CMF";100.448;0.0323;0.4941;0.0179;0.0341;0.5364;"Test";76
"NMF";113.819;0.033;0.4941;0.0173;0.0446;0.6436;"Test";76
"NNLM";67.324;0.0314;0.494;0.0144;0.0061;0.7528;"Test";76
"AIRWLS";79.942;0.0308;0.494;0.0147;0.401;0.9266;"Test";76
"Newton";47.149;0.0308;0.4939;0.0153;0.4436;0.933;"Test";76
"C-SGD";23.483;0.0308;0.4939;0.0134;0.4132;0.9229;"Test";76
"B-SGD";15.473;0.031;0.494;0.0134;0.3604;0.8948;"Test";76
"AvaGrad";22.445;0.0371;0.0076;0.0243;-0.0433;0.2637;"Full";77
"Fisher";42.623;0.033;0.0067;0.0158;0.2985;0.8206;"Full";77
"NBWaVE";74.908;0.0323;0.0066;0.0155;0.5102;0.9901;"Full";77
"CMF";99.598;0.0331;0.0068;0.0163;0.0093;0.5355;"Full";77
"NMF";113.92;0.0341;0.007;0.0177;0.0149;0.4652;"Full";77
"NNLM";60.64;0.0321;0.0066;0.0144;0.0212;0.8103;"Full";77
"AIRWLS";76.041;0.0314;0.0065;0.0134;0.461;0.9608;"Full";77
"Newton";46.491;0.0314;0.0064;0.0135;0.5159;0.9733;"Full";77
"C-SGD";26.082;0.0312;0.0064;0.0137;0.4513;0.9531;"Full";77
"B-SGD";15.689;0.0309;0.0064;0.0139;0.4512;0.9388;"Full";77
"AvaGrad";22.445;0.0371;0.1458;0.0242;-0.0433;0.2637;"Train";77
"Fisher";42.623;0.0329;0.1451;0.0142;0.2985;0.8206;"Train";77
"NBWaVE";74.908;0.0321;0.145;0.0153;0.5102;0.9901;"Train";77
"CMF";99.598;0.033;0.1451;0.0149;0.0093;0.5355;"Train";77
"NMF";113.92;0.034;0.1453;0.0168;0.0149;0.4652;"Train";77
"NNLM";60.64;0.0321;0.145;0.0139;0.0212;0.8103;"Train";77
"AIRWLS";76.041;0.0313;0.1449;0.0124;0.461;0.9608;"Train";77
"Newton";46.491;0.0313;0.1449;0.0124;0.5159;0.9733;"Train";77
"C-SGD";26.082;0.031;0.1448;0.0134;0.4513;0.9531;"Train";77
"B-SGD";15.689;0.0306;0.1447;0.0136;0.4512;0.9388;"Train";77
"AvaGrad";22.445;0.0371;0.4947;0.0249;-0.0433;0.2637;"Test";77
"Fisher";42.623;0.0333;0.4942;0.0202;0.2985;0.8206;"Test";77
"NBWaVE";74.908;0.033;0.4942;0.016;0.5102;0.9901;"Test";77
"CMF";99.598;0.0333;0.4944;0.0201;0.0093;0.5355;"Test";77
"NMF";113.92;0.0343;0.4943;0.0202;0.0149;0.4652;"Test";77
"NNLM";60.64;0.0324;0.4942;0.0158;0.0212;0.8103;"Test";77
"AIRWLS";76.041;0.0317;0.4942;0.0164;0.461;0.9608;"Test";77
"Newton";46.491;0.0317;0.4942;0.0166;0.5159;0.9733;"Test";77
"C-SGD";26.082;0.0317;0.4942;0.0146;0.4513;0.9531;"Test";77
"B-SGD";15.689;0.032;0.4942;0.0146;0.4512;0.9388;"Test";77
"AvaGrad";21.632;0.0379;0.0071;0.0234;-0.0278;0.26;"Full";78
"Fisher";45.388;0.0339;0.0064;0.0154;0.2607;0.7969;"Full";78
"NBWaVE";73.063;0.0332;0.0063;0.015;0.5007;0.9883;"Full";78
"CMF";102.31;0.0337;0.0064;0.0151;0.1162;0.565;"Full";78
"NMF";NA;NA;NA;NA;NA;NA;"Full";78
"NNLM";67.29;0.0329;0.0063;0.014;0.0511;0.7015;"Full";78
"AIRWLS";65.569;0.0323;0.0061;0.013;0.4312;0.9449;"Full";78
"Newton";44.905;0.0323;0.0061;0.0131;0.4021;0.9474;"Full";78
"C-SGD";25.867;0.032;0.0061;0.0135;0.3404;0.8651;"Full";78
"B-SGD";15.408;0.0318;0.0061;0.0137;0.3667;0.8732;"Full";78
"AvaGrad";21.632;0.0379;0.1451;0.0232;-0.0278;0.26;"Train";78
"Fisher";45.388;0.0338;0.1445;0.014;0.2607;0.7969;"Train";78
"NBWaVE";73.063;0.0329;0.1443;0.0148;0.5007;0.9883;"Train";78
"CMF";102.31;0.0336;0.1444;0.014;0.1162;0.565;"Train";78
"NMF";NA;NA;NA;NA;NA;NA;"Train";78
"NNLM";67.29;0.0328;0.1443;0.0135;0.0511;0.7015;"Train";78
"AIRWLS";65.569;0.0322;0.1442;0.0122;0.4312;0.9449;"Train";78
"Newton";44.905;0.0322;0.1442;0.0122;0.4021;0.9474;"Train";78
"C-SGD";25.867;0.0318;0.1442;0.0132;0.3404;0.8651;"Train";78
"B-SGD";15.408;0.0314;0.1441;0.0134;0.3667;0.8732;"Train";78
"AvaGrad";21.632;0.038;0.4951;0.0239;-0.0278;0.26;"Test";78
"Fisher";45.388;0.0342;0.4947;0.0193;0.2607;0.7969;"Test";78
"NBWaVE";73.063;0.0339;0.4947;0.0156;0.5007;0.9883;"Test";78
"CMF";102.31;0.0339;0.4948;0.0182;0.1162;0.565;"Test";78
"NMF";NA;NA;NA;NA;NA;NA;"Test";78
"NNLM";67.29;0.0332;0.4947;0.0156;0.0511;0.7015;"Test";78
"AIRWLS";65.569;0.0326;0.4946;0.0154;0.4312;0.9449;"Test";78
"Newton";44.905;0.0326;0.4946;0.0155;0.4021;0.9474;"Test";78
"C-SGD";25.867;0.0327;0.4946;0.0145;0.3404;0.8651;"Test";78
"B-SGD";15.408;0.0331;0.4947;0.0145;0.3667;0.8732;"Test";78
"AvaGrad";115.897;0.0369;0.0076;0.0211;-0.0393;0.2613;"Full";79
"Fisher";39.404;0.033;0.0069;0.0138;0.2141;0.6997;"Full";79
"NBWaVE";57.855;0.0321;0.0067;0.0134;0.5106;0.9935;"Full";79
"CMF";100.346;0.0333;0.0069;0.0147;0.0999;0.543;"Full";79
"NMF";NA;NA;NA;NA;NA;NA;"Full";79
"NNLM";67.326;0.0323;0.0067;0.0126;0.0036;0.6539;"Full";79
"AIRWLS";81.204;0.0314;0.0066;0.0115;0.414;0.9274;"Full";79
"Newton";47.021;0.0314;0.0065;0.0115;0.4348;0.9439;"Full";79
"C-SGD";25.845;0.031;0.0065;0.0119;0.4942;0.9595;"Full";79
"B-SGD";15.558;0.0309;0.0065;0.012;0.4146;0.9082;"Full";79
"AvaGrad";115.897;0.0369;0.1458;0.0208;-0.0393;0.2613;"Train";79
"Fisher";39.404;0.0329;0.1452;0.0121;0.2141;0.6997;"Train";79
"NBWaVE";57.855;0.0319;0.145;0.0131;0.5106;0.9935;"Train";79
"CMF";100.346;0.0332;0.1452;0.0124;0.0999;0.543;"Train";79
"NMF";NA;NA;NA;NA;NA;NA;"Train";79
"NNLM";67.326;0.0322;0.145;0.0117;0.0036;0.6539;"Train";79
"AIRWLS";81.204;0.0313;0.1449;0.0106;0.414;0.9274;"Train";79
"Newton";47.021;0.0313;0.1449;0.0106;0.4348;0.9439;"Train";79
"C-SGD";25.845;0.0308;0.1448;0.0116;0.4942;0.9595;"Train";79
"B-SGD";15.558;0.0306;0.1447;0.0117;0.4146;0.9082;"Train";79
"AvaGrad";115.897;0.0369;0.4949;0.0218;-0.0393;0.2613;"Test";79
"Fisher";39.404;0.0333;0.4944;0.0184;0.2141;0.6997;"Test";79
"NBWaVE";57.855;0.0327;0.4944;0.014;0.5106;0.9935;"Test";79
"CMF";100.346;0.0335;0.4946;0.0212;0.0999;0.543;"Test";79
"NMF";NA;NA;NA;NA;NA;NA;"Test";79
"NNLM";67.326;0.0325;0.4945;0.015;0.0036;0.6539;"Test";79
"AIRWLS";81.204;0.0317;0.4944;0.0139;0.414;0.9274;"Test";79
"Newton";47.021;0.0316;0.4944;0.0141;0.4348;0.9439;"Test";79
"C-SGD";25.845;0.0316;0.4944;0.0128;0.4942;0.9595;"Test";79
"B-SGD";15.558;0.0319;0.4944;0.0129;0.4146;0.9082;"Test";79
"AvaGrad";276.582;0.0386;0.0075;0.0179;-0.0406;0.5074;"Full";80
"Fisher";40.641;0.036;0.007;0.0133;0.3139;0.7623;"Full";80
"NBWaVE";74.178;0.0352;0.0069;0.0131;0.4868;0.9892;"Full";80
"CMF";108.896;0.0373;0.0073;0.0145;0.1251;0.6443;"Full";80
"NMF";113.815;0.0374;0.0073;0.0149;0.0557;0.651;"Full";80
"NNLM";67.158;0.0353;0.0069;0.0124;0.0719;0.8077;"Full";80
"AIRWLS";81.652;0.0343;0.0067;0.0117;0.4021;0.8638;"Full";80
"Newton";46.443;0.0343;0.0067;0.0118;0.3912;0.8595;"Full";80
"C-SGD";25.942;0.034;0.0067;0.0118;0.451;0.9407;"Full";80
"B-SGD";15.356;0.034;0.0067;0.012;0.3697;0.8395;"Full";80
"AvaGrad";276.582;0.0386;0.1459;0.0173;-0.0406;0.5074;"Train";80
"Fisher";40.641;0.0359;0.1455;0.0121;0.3139;0.7623;"Train";80
"NBWaVE";74.178;0.035;0.1453;0.0129;0.4868;0.9892;"Train";80
"CMF";108.896;0.0372;0.1456;0.0132;0.1251;0.6443;"Train";80
"NMF";113.815;0.0373;0.1457;0.0142;0.0557;0.651;"Train";80
"NNLM";67.158;0.0352;0.1454;0.012;0.0719;0.8077;"Train";80
"AIRWLS";81.652;0.0343;0.1452;0.0106;0.4021;0.8638;"Train";80
"Newton";46.443;0.0343;0.1452;0.0106;0.3912;0.8595;"Train";80
"C-SGD";25.942;0.0338;0.1451;0.0115;0.451;0.9407;"Train";80
"B-SGD";15.356;0.0335;0.1451;0.0118;0.3697;0.8395;"Train";80
"AvaGrad";276.582;0.0387;0.4945;0.0196;-0.0406;0.5074;"Test";80
