"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Purity";"Set";"Iter"
"AIRWLS";218.317;0.0356;0.4945;0.0168;0.4824;0.7775;"Test";57
"Newton";78.209;0.0351;0.4945;0.0215;0.4646;0.7715;"Test";57
"C-SGD";45.767;0.0383;0.4947;0.014;0.3837;0.7246;"Test";57
"B-SGD";33.222;0.0445;0.4948;0.0135;0.3614;0.6963;"Test";57
"AvaGrad";99.524;0.0379;0.0088;0.0209;-0.0155;0.2604;"Full";58
"Fisher";407.381;0.0336;0.0078;0.0132;0.3695;0.7314;"Full";58
"NBWaVE";186.241;0.0306;0.0071;0.0128;0.4481;0.7763;"Full";58
"CMF";800.014;0.0334;0.0078;0.015;0.0361;0.5484;"Full";58
"NMF";536.312;0.0342;0.008;0.0134;0.0612;0.6892;"Full";58
"NNLM";225.53;0.0321;0.0075;0.0103;0.074;0.7968;"Full";58
"AIRWLS";219.077;0.0319;0.0075;0.0109;0.5058;0.809;"Full";58
"Newton";78.95;0.0319;0.0075;0.0122;0.4845;0.8098;"Full";58
"C-SGD";45.78;0.0315;0.0074;0.0107;0.4793;0.7872;"Full";58
"B-SGD";33.189;0.0318;0.0074;0.0111;0.3912;0.7624;"Full";58
"AvaGrad";99.524;0.0379;0.1468;0.0206;-0.0155;0.2604;"Train";58
"Fisher";407.381;0.0332;0.1462;0.009;0.3695;0.7314;"Train";58
"NBWaVE";186.241;0.0289;0.1451;0.0124;0.4481;0.7763;"Train";58
"CMF";800.014;0.0329;0.146;0.0086;0.0361;0.5484;"Train";58
"NMF";536.312;0.0338;0.1463;0.01;0.0612;0.6892;"Train";58
"NNLM";225.53;0.0317;0.1455;0.0086;0.074;0.7968;"Train";58
"AIRWLS";219.077;0.0313;0.1455;0.008;0.5058;0.809;"Train";58
"Newton";78.95;0.0313;0.1456;0.0079;0.4845;0.8098;"Train";58
"C-SGD";45.78;0.0299;0.1453;0.0095;0.4793;0.7872;"Train";58
"B-SGD";33.189;0.0286;0.1453;0.0101;0.3912;0.7624;"Train";58
"AvaGrad";99.524;0.0381;0.4955;0.0216;-0.0155;0.2604;"Test";58
"Fisher";407.381;0.0347;0.4947;0.0253;0.3695;0.7314;"Test";58
"NBWaVE";186.241;0.0356;0.495;0.0142;0.4481;0.7763;"Test";58
"CMF";800.014;0.0348;0.4949;0.0337;0.0361;0.5484;"Test";58
"NMF";536.312;0.0351;0.4947;0.0234;0.0612;0.6892;"Test";58
"NNLM";225.53;0.0332;0.4951;0.0152;0.074;0.7968;"Test";58
"AIRWLS";219.077;0.0335;0.495;0.0193;0.5058;0.809;"Test";58
"Newton";78.95;0.0335;0.4949;0.0245;0.4845;0.8098;"Test";58
"C-SGD";45.78;0.0361;0.4952;0.0144;0.4793;0.7872;"Test";58
"B-SGD";33.189;0.041;0.4953;0.0139;0.3912;0.7624;"Test";58
"AvaGrad";50.094;0.0365;0.0083;0.0203;-0.0221;0.2595;"Full";59
"Fisher";342.941;0.0322;0.0073;0.0129;0.4353;0.7937;"Full";59
"NBWaVE";214.85;0.0294;0.0067;0.0125;0.4577;0.7874;"Full";59
"CMF";785.612;0.0319;0.0073;0.0167;0.0931;0.6404;"Full";59
"NMF";536.535;0.0328;0.0074;0.0132;0.1346;0.7289;"Full";59
"NNLM";226.249;0.0308;0.007;0.0101;0.1451;0.8702;"Full";59
"AIRWLS";218.038;0.0306;0.007;0.0104;0.5329;0.8202;"Full";59
"Newton";78.861;0.0306;0.007;0.0117;0.5215;0.8151;"Full";59
"C-SGD";45.615;0.0302;0.0069;0.0104;0.4958;0.8066;"Full";59
"B-SGD";33.098;0.0304;0.0069;0.0107;0.4624;0.7836;"Full";59
"AvaGrad";50.094;0.0365;0.1462;0.0201;-0.0221;0.2595;"Train";59
"Fisher";342.941;0.0318;0.1455;0.0088;0.4353;0.7937;"Train";59
"NBWaVE";214.85;0.0277;0.1446;0.0121;0.4577;0.7874;"Train";59
"CMF";785.612;0.0315;0.1457;0.0085;0.0931;0.6404;"Train";59
"NMF";536.535;0.0325;0.1457;0.0098;0.1346;0.7289;"Train";59
"NNLM";226.249;0.0304;0.145;0.0086;0.1451;0.8702;"Train";59
"AIRWLS";218.038;0.0301;0.145;0.0079;0.5329;0.8202;"Train";59
"Newton";78.861;0.0301;0.145;0.0079;0.5215;0.8151;"Train";59
"C-SGD";45.615;0.0286;0.1448;0.0092;0.4958;0.8066;"Train";59
"B-SGD";33.098;0.0273;0.1448;0.0098;0.4624;0.7836;"Train";59
"AvaGrad";50.094;0.0366;0.4954;0.0209;-0.0221;0.2595;"Test";59
"Fisher";342.941;0.0332;0.4947;0.0245;0.4353;0.7937;"Test";59
"NBWaVE";214.85;0.0343;0.495;0.0137;0.4577;0.7874;"Test";59
"CMF";785.612;0.0333;0.4943;0.0398;0.0931;0.6404;"Test";59
"NMF";536.535;0.0336;0.4948;0.0228;0.1346;0.7289;"Test";59
"NNLM";226.249;0.0319;0.4951;0.0145;0.1451;0.8702;"Test";59
"AIRWLS";218.038;0.0321;0.495;0.0175;0.5329;0.8202;"Test";59
"Newton";78.861;0.0322;0.4949;0.0223;0.5215;0.8151;"Test";59
"C-SGD";45.615;0.035;0.4952;0.0139;0.4958;0.8066;"Test";59
"B-SGD";33.098;0.0393;0.4953;0.013;0.4624;0.7836;"Test";59
"AvaGrad";50.547;0.0406;0.0083;0.0189;-0.0199;0.2559;"Full";60
"Fisher";345.544;0.0354;0.0073;0.0123;0.4486;0.8039;"Full";60
"NBWaVE";185.317;0.0324;0.0066;0.0122;0.4742;0.7921;"Full";60
"CMF";772.118;0.035;0.0072;0.0134;0.0488;0.6207;"Full";60
"NMF";536.677;0.0362;0.0074;0.0126;0.0555;0.6607;"Full";60
"NNLM";225.57;0.034;0.007;0.0099;0.0653;0.7807;"Full";60
"AIRWLS";218.664;0.0337;0.007;0.0102;0.5243;0.8274;"Full";60
"Newton";79.22;0.0337;0.007;0.0116;0.5333;0.8237;"Full";60
"C-SGD";45.954;0.0333;0.0069;0.0103;0.4991;0.8007;"Full";60
"B-SGD";33.179;0.0334;0.0069;0.0106;0.4615;0.7728;"Full";60
"AvaGrad";50.547;0.0406;0.1466;0.0187;-0.0199;0.2559;"Train";60
"Fisher";345.544;0.035;0.1458;0.0085;0.4486;0.8039;"Train";60
"NBWaVE";185.317;0.0305;0.1449;0.0118;0.4742;0.7921;"Train";60
"CMF";772.118;0.0347;0.1459;0.0083;0.0488;0.6207;"Train";60
"NMF";536.677;0.0359;0.146;0.0094;0.0555;0.6607;"Train";60
"NNLM";225.57;0.0336;0.1453;0.0083;0.0653;0.7807;"Train";60
"AIRWLS";218.664;0.0331;0.1453;0.0077;0.5243;0.8274;"Train";60
"Newton";79.22;0.033;0.1453;0.0077;0.5333;0.8237;"Train";60
"C-SGD";45.954;0.0316;0.1451;0.009;0.4991;0.8007;"Train";60
"B-SGD";33.179;0.03;0.145;0.0097;0.4615;0.7728;"Train";60
"AvaGrad";50.547;0.0406;0.4949;0.0195;-0.0199;0.2559;"Test";60
"Fisher";345.544;0.0365;0.4941;0.0231;0.4486;0.8039;"Test";60
"NBWaVE";185.317;0.0377;0.4945;0.0133;0.4742;0.7921;"Test";60
"CMF";772.118;0.0361;0.4939;0.028;0.0488;0.6207;"Test";60
"NMF";536.677;0.0371;0.4942;0.0217;0.0555;0.6607;"Test";60
"NNLM";225.57;0.0351;0.4946;0.0144;0.0653;0.7807;"Test";60
"AIRWLS";218.664;0.0354;0.4944;0.0173;0.5243;0.8274;"Test";60
"Newton";79.22;0.0356;0.4944;0.0227;0.5333;0.8237;"Test";60
"C-SGD";45.954;0.0382;0.4946;0.0139;0.4991;0.8007;"Test";60
"B-SGD";33.179;0.0434;0.4948;0.013;0.4615;0.7728;"Test";60
"AvaGrad";483.036;0.0344;0.0085;0.0198;-0.0178;0.2658;"Full";61
"Fisher";306.33;0.0308;0.0077;0.0128;0.3128;0.7497;"Full";61
"NBWaVE";268.798;0.0283;0.007;0.0128;0.4594;0.7837;"Full";61
"CMF";797.673;0.031;0.0077;0.0207;0.0192;0.5879;"Full";61
"NMF";NA;NA;NA;NA;NA;NA;"Full";61
"NNLM";226.263;0.0295;0.0074;0.0103;0.0466;0.8613;"Full";61
"AIRWLS";216.526;0.0294;0.0074;0.0109;0.4955;0.8162;"Full";61
"Newton";79.308;0.0294;0.0074;0.012;0.507;0.8107;"Full";61
"C-SGD";45.912;0.029;0.0073;0.0108;0.4817;0.7913;"Full";61
"B-SGD";33.157;0.0291;0.0073;0.0112;0.4468;0.7695;"Full";61
"AvaGrad";483.036;0.0344;0.1464;0.0196;-0.0178;0.2658;"Train";61
"Fisher";306.33;0.0305;0.1458;0.0089;0.3128;0.7497;"Train";61
"NBWaVE";268.798;0.0267;0.1449;0.0123;0.4594;0.7837;"Train";61
"CMF";797.673;0.0304;0.1461;0.0086;0.0192;0.5879;"Train";61
"NMF";NA;NA;NA;NA;NA;NA;"Train";61
"NNLM";226.263;0.0292;0.1452;0.0085;0.0466;0.8613;"Train";61
"AIRWLS";216.526;0.0289;0.1453;0.0079;0.4955;0.8162;"Train";61
"Newton";79.308;0.0289;0.1453;0.0078;0.507;0.8107;"Train";61
"C-SGD";45.912;0.0277;0.1451;0.0093;0.4817;0.7913;"Train";61
"B-SGD";33.157;0.0262;0.145;0.0102;0.4468;0.7695;"Train";61
"AvaGrad";483.036;0.0344;0.4956;0.0202;-0.0178;0.2658;"Test";61
"Fisher";306.33;0.0317;0.4949;0.0238;0.3128;0.7497;"Test";61
"NBWaVE";268.798;0.0327;0.4952;0.0142;0.4594;0.7837;"Test";61
"CMF";797.673;0.0326;0.4945;0.0554;0.0192;0.5879;"Test";61
"NMF";NA;NA;NA;NA;NA;NA;"Test";61
"NNLM";226.263;0.0304;0.4954;0.0155;0.0466;0.8613;"Test";61
"AIRWLS";216.526;0.0307;0.4952;0.0194;0.4955;0.8162;"Test";61
"Newton";79.308;0.0308;0.4951;0.0238;0.507;0.8107;"Test";61
"C-SGD";45.912;0.0329;0.4954;0.0153;0.4817;0.7913;"Test";61
"B-SGD";33.157;0.0373;0.4955;0.0142;0.4468;0.7695;"Test";61
"AvaGrad";35.909;0.036;0.0089;0.0157;-0.0177;0.2614;"Full";62
"Fisher";269.688;0.0323;0.008;0.0109;0.3492;0.7356;"Full";62
"NBWaVE";211.009;0.0295;0.0073;0.0109;0.3666;0.7496;"Full";62
"CMF";783.266;0.0321;0.008;0.0123;0.03;0.6021;"Full";62
"NMF";NA;NA;NA;NA;NA;NA;"Full";62
"NNLM";225.774;0.0311;0.0077;0.0088;0.0498;0.7824;"Full";62
"AIRWLS";217.087;0.0309;0.0077;0.0091;0.421;0.7819;"Full";62
"Newton";79.393;0.0308;0.0076;0.0104;0.4989;0.7799;"Full";62
"C-SGD";45.737;0.0304;0.0076;0.0092;0.3993;0.7416;"Full";62
"B-SGD";33.101;0.0307;0.0076;0.0094;0.3321;0.7189;"Full";62
"AvaGrad";35.909;0.036;0.147;0.0156;-0.0177;0.2614;"Train";62
"Fisher";269.688;0.032;0.1464;0.0074;0.3492;0.7356;"Train";62
"NBWaVE";211.009;0.0279;0.1454;0.0106;0.3666;0.7496;"Train";62
"CMF";783.266;0.0318;0.1463;0.0073;0.03;0.6021;"Train";62
"NMF";NA;NA;NA;NA;NA;NA;"Train";62
"NNLM";225.774;0.0308;0.1459;0.0073;0.0498;0.7824;"Train";62
"AIRWLS";217.087;0.0303;0.1459;0.0068;0.421;0.7819;"Train";62
"Newton";79.393;0.0303;0.1459;0.0067;0.4989;0.7799;"Train";62
"C-SGD";45.737;0.029;0.1457;0.0081;0.3993;0.7416;"Train";62
"B-SGD";33.101;0.0278;0.1456;0.0085;0.3321;0.7189;"Train";62
"AvaGrad";35.909;0.036;0.4953;0.016;-0.0177;0.2614;"Test";62
"Fisher";269.688;0.0331;0.4946;0.0209;0.3492;0.7356;"Test";62
"NBWaVE";211.009;0.0341;0.4949;0.0118;0.3666;0.7496;"Test";62
"CMF";783.266;0.033;0.4948;0.0263;0.03;0.6021;"Test";62
"NMF";NA;NA;NA;NA;NA;NA;"Test";62
"NNLM";225.774;0.032;0.495;0.0129;0.0498;0.7824;"Test";62
"AIRWLS";217.087;0.0323;0.4948;0.0158;0.421;0.7819;"Test";62
"Newton";79.393;0.0324;0.4947;0.0207;0.4989;0.7799;"Test";62
"C-SGD";45.737;0.0346;0.495;0.0124;0.3993;0.7416;"Test";62
"B-SGD";33.101;0.0388;0.4951;0.0117;0.3321;0.7189;"Test";62
"AvaGrad";474.773;0.0373;0.0081;0.0176;0.0114;0.6256;"Full";63
"Fisher";305.747;0.0347;0.0075;0.0126;0.3794;0.7431;"Full";63
"NBWaVE";210.902;0.0318;0.0069;0.0123;0.3876;0.7651;"Full";63
"CMF";779.461;0.0342;0.0074;0.013;0.0357;0.6213;"Full";63
"NMF";536.125;0.0355;0.0077;0.0129;0.0425;0.6646;"Full";63
"NNLM";225.933;0.0333;0.0073;0.01;0.0422;0.7878;"Full";63
"AIRWLS";217.338;0.033;0.0072;0.0104;0.4488;0.7802;"Full";63
"Newton";79.228;0.0331;0.0072;0.0116;0.4289;0.7777;"Full";63
"C-SGD";46.661;0.0327;0.0071;0.0103;0.4449;0.7485;"Full";63
"B-SGD";32.967;0.0329;0.0072;0.0106;0.3251;0.7032;"Full";63
"AvaGrad";474.773;0.0372;0.1461;0.0171;0.0114;0.6256;"Train";63
"Fisher";305.747;0.0343;0.1458;0.0086;0.3794;0.7431;"Train";63
"NBWaVE";210.902;0.03;0.1449;0.0119;0.3876;0.7651;"Train";63
"CMF";779.461;0.0338;0.1457;0.0084;0.0357;0.6213;"Train";63
"NMF";536.125;0.0351;0.1459;0.0095;0.0425;0.6646;"Train";63
"NNLM";225.933;0.0328;0.1452;0.0084;0.0422;0.7878;"Train";63
"AIRWLS";217.338;0.0324;0.1452;0.0078;0.4488;0.7802;"Train";63
"Newton";79.228;0.0324;0.1453;0.0078;0.4289;0.7777;"Train";63
"C-SGD";46.661;0.0311;0.1451;0.0091;0.4449;0.7485;"Train";63
"B-SGD";32.967;0.0296;0.145;0.0098;0.3251;0.7032;"Train";63
"AvaGrad";474.773;0.0377;0.4952;0.0191;0.0114;0.6256;"Test";63
"Fisher";305.747;0.036;0.4947;0.0241;0.3794;0.7431;"Test";63
"NBWaVE";210.902;0.0371;0.495;0.0134;0.3876;0.7651;"Test";63
"CMF";779.461;0.0355;0.4947;0.0262;0.0357;0.6213;"Test";63
"NMF";536.125;0.0366;0.4948;0.0228;0.0425;0.6646;"Test";63
"NNLM";225.933;0.0346;0.4952;0.0144;0.0422;0.7878;"Test";63
"AIRWLS";217.338;0.0348;0.495;0.0177;0.4488;0.7802;"Test";63
"Newton";79.228;0.035;0.495;0.0227;0.4289;0.7777;"Test";63
"C-SGD";46.661;0.0373;0.4952;0.0138;0.4449;0.7485;"Test";63
"B-SGD";32.967;0.0423;0.4953;0.0131;0.3251;0.7032;"Test";63
"AvaGrad";154.374;0.0363;0.0081;0.0226;-0.015;0.2577;"Full";64
"Fisher";447.716;0.032;0.0072;0.0139;0.444;0.798;"Full";64
"NBWaVE";245.748;0.0293;0.0066;0.0135;0.4307;0.7832;"Full";64
"CMF";799.222;0.0319;0.0072;0.0157;0.1867;0.6884;"Full";64
"NMF";NA;NA;NA;NA;NA;NA;"Full";64
"NNLM";226.951;0.0307;0.0069;0.011;0.2122;0.903;"Full";64
"AIRWLS";217.194;0.0305;0.0069;0.0114;0.5394;0.8265;"Full";64
"Newton";78.632;0.0305;0.0069;0.0126;0.5365;0.8243;"Full";64
"C-SGD";45.806;0.0302;0.0068;0.0112;0.5294;0.812;"Full";64
"B-SGD";33.034;0.0307;0.0069;0.0116;0.4663;0.7768;"Full";64
"AvaGrad";154.374;0.0363;0.1463;0.0224;-0.015;0.2577;"Train";64
"Fisher";447.716;0.0317;0.1456;0.0096;0.444;0.798;"Train";64
"NBWaVE";245.748;0.0277;0.1447;0.013;0.4307;0.7832;"Train";64
"CMF";799.222;0.0315;0.1456;0.0091;0.1867;0.6884;"Train";64
"NMF";NA;NA;NA;NA;NA;NA;"Train";64
"NNLM";226.951;0.0304;0.145;0.0092;0.2122;0.903;"Train";64
"AIRWLS";217.194;0.0301;0.1451;0.0084;0.5394;0.8265;"Train";64
"Newton";78.632;0.03;0.1451;0.0084;0.5365;0.8243;"Train";64
"C-SGD";45.806;0.0287;0.1449;0.0099;0.5294;0.812;"Train";64
"B-SGD";33.034;0.0275;0.1449;0.0106;0.4663;0.7768;"Train";64
"AvaGrad";154.374;0.0363;0.495;0.0231;-0.015;0.2577;"Test";64
"Fisher";447.716;0.033;0.4943;0.0262;0.444;0.798;"Test";64
"NBWaVE";245.748;0.034;0.4947;0.0149;0.4307;0.7832;"Test";64
"CMF";799.222;0.0331;0.4944;0.0349;0.1867;0.6884;"Test";64
"NMF";NA;NA;NA;NA;NA;NA;"Test";64
"NNLM";226.951;0.0316;0.4948;0.0159;0.2122;0.903;"Test";64
"AIRWLS";217.194;0.0318;0.4946;0.0198;0.5394;0.8265;"Test";64
"Newton";78.632;0.0319;0.4946;0.0245;0.5365;0.8243;"Test";64
"C-SGD";45.806;0.0344;0.4948;0.015;0.5294;0.812;"Test";64
"B-SGD";33.034;0.0397;0.495;0.0144;0.4663;0.7768;"Test";64
"AvaGrad";34.4;0.038;0.0069;0.0233;-0.0196;0.2718;"Full";65
"Fisher";373.192;0.033;0.006;0.0152;0.4137;0.7833;"Full";65
"NBWaVE";244.222;0.0302;0.0055;0.015;0.475;0.782;"Full";65
"CMF";786.595;0.0324;0.0059;0.0151;0.049;0.6603;"Full";65
"NMF";NA;NA;NA;NA;NA;NA;"Full";65
"NNLM";226.652;0.0316;0.0058;0.0122;0.1909;0.8591;"Full";65
"AIRWLS";217.327;0.0313;0.0057;0.0127;0.5309;0.8088;"Full";65
"Newton";78.647;0.0313;0.0057;0.0143;0.503;0.8034;"Full";65
"C-SGD";46.378;0.0311;0.0057;0.0126;0.4677;0.7838;"Full";65
"B-SGD";33.084;0.0315;0.0058;0.013;0.4017;0.751;"Full";65
"AvaGrad";34.4;0.0379;0.1449;0.0231;-0.0196;0.2718;"Train";65
"Fisher";373.192;0.0326;0.1442;0.0108;0.4137;0.7833;"Train";65
"NBWaVE";244.222;0.0284;0.1435;0.0145;0.475;0.782;"Train";65
"CMF";786.595;0.032;0.144;0.0103;0.049;0.6603;"Train";65
"NMF";NA;NA;NA;NA;NA;NA;"Train";65
"NNLM";226.652;0.0312;0.1437;0.0104;0.1909;0.8591;"Train";65
"AIRWLS";217.327;0.0307;0.1438;0.0097;0.5309;0.8088;"Train";65
"Newton";78.647;0.0306;0.1438;0.0097;0.503;0.8034;"Train";65
"C-SGD";46.378;0.0295;0.1436;0.0111;0.4677;0.7838;"Train";65
"B-SGD";33.084;0.028;0.1437;0.012;0.4017;0.751;"Train";65
"AvaGrad";34.4;0.0381;0.495;0.0241;-0.0196;0.2718;"Test";65
"Fisher";373.192;0.0342;0.4943;0.028;0.4137;0.7833;"Test";65
"NBWaVE";244.222;0.0354;0.4946;0.0167;0.475;0.782;"Test";65
"CMF";786.595;0.0337;0.4946;0.0289;0.049;0.6603;"Test";65
"NMF";NA;NA;NA;NA;NA;NA;"Test";65
"NNLM";226.652;0.0328;0.4948;0.0175;0.1909;0.8591;"Test";65
"AIRWLS";217.327;0.0331;0.4946;0.0213;0.5309;0.8088;"Test";65
"Newton";78.647;0.0333;0.4946;0.0276;0.503;0.8034;"Test";65
"C-SGD";46.378;0.0354;0.4948;0.0169;0.4677;0.7838;"Test";65
"B-SGD";33.084;0.0414;0.4949;0.016;0.4017;0.751;"Test";65
"AvaGrad";489.869;0.0372;0.008;0.0212;-0.0127;0.262;"Full";66
"Fisher";306.361;0.0326;0.0071;0.0132;0.3448;0.7129;"Full";66
"NBWaVE";239.977;0.0298;0.0064;0.0129;0.3633;0.7412;"Full";66
"CMF";781.908;0.0322;0.007;0.0154;0.0846;0.6295;"Full";66
"NMF";536.351;0.0331;0.0072;0.0135;0.1569;0.6614;"Full";66
"NNLM";226.214;0.0312;0.0068;0.0105;0.1425;0.7683;"Full";66
"AIRWLS";217.119;0.031;0.0067;0.0109;0.434;0.7634;"Full";66
"Newton";79.127;0.031;0.0067;0.0121;0.4233;0.7603;"Full";66
"C-SGD";45.613;0.0307;0.0067;0.0109;0.3487;0.7072;"Full";66
"B-SGD";33.114;0.0309;0.0067;0.0114;0.2944;0.6792;"Full";66
"AvaGrad";489.869;0.0372;0.1462;0.0211;-0.0127;0.262;"Train";66
"Fisher";306.361;0.0322;0.1455;0.0092;0.3448;0.7129;"Train";66
"NBWaVE";239.977;0.0281;0.1446;0.0125;0.3633;0.7412;"Train";66
"CMF";781.908;0.0317;0.1456;0.0088;0.0846;0.6295;"Train";66
"NMF";536.351;0.0328;0.1456;0.0101;0.1569;0.6614;"Train";66
"NNLM";226.214;0.0309;0.145;0.0089;0.1425;0.7683;"Train";66
"AIRWLS";217.119;0.0305;0.145;0.0083;0.434;0.7634;"Train";66
"Newton";79.127;0.0304;0.145;0.0082;0.4233;0.7603;"Train";66
"C-SGD";45.613;0.0291;0.1448;0.0096;0.3487;0.7072;"Train";66
"B-SGD";33.114;0.0274;0.1448;0.0105;0.2944;0.6792;"Train";66
"AvaGrad";489.869;0.0372;0.495;0.0216;-0.0127;0.262;"Test";66
"Fisher";306.361;0.0336;0.4942;0.0246;0.3448;0.7129;"Test";66
"NBWaVE";239.977;0.0346;0.4946;0.0142;0.3633;0.7412;"Test";66
"CMF";781.908;0.0334;0.494;0.0343;0.0846;0.6295;"Test";66
"NMF";536.351;0.0339;0.4943;0.0231;0.1569;0.6614;"Test";66
"NNLM";226.214;0.0322;0.4946;0.0152;0.1425;0.7683;"Test";66
"AIRWLS";217.119;0.0324;0.4945;0.0182;0.434;0.7634;"Test";66
"Newton";79.127;0.0326;0.4945;0.0232;0.4233;0.7603;"Test";66
"C-SGD";45.613;0.0352;0.4947;0.0145;0.3487;0.7072;"Test";66
"B-SGD";33.114;0.041;0.4948;0.0138;0.2944;0.6792;"Test";66
"AvaGrad";35.681;0.0375;0.0073;0.0234;-0.025;0.2705;"Full";67
"Fisher";255.877;0.0328;0.0064;0.0152;0.4491;0.8152;"Full";67
"NBWaVE";243.132;0.03;0.0058;0.015;0.4628;0.7987;"Full";67
"CMF";790.574;0.0323;0.0063;0.0178;0.2164;0.7467;"Full";67
"NMF";535.781;0.0334;0.0065;0.0156;0.2164;0.774;"Full";67
"NNLM";226.137;0.0314;0.0061;0.0122;0.1855;0.8586;"Full";67
"AIRWLS";216.807;0.0312;0.0061;0.0128;0.5384;0.8335;"Full";67
"Newton";78.984;0.0312;0.0061;0.0141;0.5469;0.8303;"Full";67
"C-SGD";45.832;0.0309;0.0061;0.0127;0.5052;0.7998;"Full";67
"B-SGD";33.148;0.0313;0.0061;0.0132;0.4226;0.7578;"Full";67
"AvaGrad";35.681;0.0375;0.1455;0.0232;-0.025;0.2705;"Train";67
"Fisher";255.877;0.0324;0.1449;0.0108;0.4491;0.8152;"Train";67
"NBWaVE";243.132;0.0283;0.1441;0.0144;0.4628;0.7987;"Train";67
"CMF";790.574;0.0318;0.1448;0.0102;0.2164;0.7467;"Train";67
"NMF";535.781;0.0331;0.145;0.0119;0.2164;0.774;"Train";67
"NNLM";226.137;0.0311;0.1443;0.0104;0.1855;0.8586;"Train";67
"AIRWLS";216.807;0.0306;0.1444;0.0097;0.5384;0.8335;"Train";67
"Newton";78.984;0.0306;0.1444;0.0097;0.5469;0.8303;"Train";67
"C-SGD";45.832;0.0294;0.1442;0.0114;0.5052;0.7998;"Train";67
"B-SGD";33.148;0.0278;0.1442;0.0123;0.4226;0.7578;"Train";67
"AvaGrad";35.681;0.0375;0.4947;0.0239;-0.025;0.2705;"Test";67
"Fisher";255.877;0.0339;0.494;0.0278;0.4491;0.8152;"Test";67
"NBWaVE";243.132;0.0349;0.4943;0.0164;0.4628;0.7987;"Test";67
"CMF";790.574;0.0336;0.494;0.0395;0.2164;0.7467;"Test";67
"NMF";535.781;0.0343;0.4941;0.0261;0.2164;0.774;"Test";67
"NNLM";226.137;0.0324;0.4944;0.0174;0.1855;0.8586;"Test";67
"AIRWLS";216.807;0.0327;0.4943;0.0216;0.5384;0.8335;"Test";67
"Newton";78.984;0.0329;0.4942;0.0267;0.5469;0.8303;"Test";67
"C-SGD";45.832;0.0354;0.4944;0.0164;0.5052;0.7998;"Test";67
"B-SGD";33.148;0.0413;0.4946;0.0158;0.4226;0.7578;"Test";67
"AvaGrad";496.621;0.0354;0.0086;0.0198;-0.0114;0.2601;"Full";68
"Fisher";311.954;0.0314;0.0077;0.0123;0.3345;0.7019;"Full";68
"NBWaVE";245.561;0.0288;0.007;0.0121;0.4069;0.7323;"Full";68
"CMF";783.105;0.0312;0.0077;0.0146;0.0935;0.6588;"Full";68
"NMF";536.079;0.0321;0.0079;0.0126;0.0622;0.6591;"Full";68
"NNLM";226.055;0.0301;0.0074;0.0097;0.238;0.8165;"Full";68
"AIRWLS";217.195;0.0299;0.0074;0.0102;0.4563;0.773;"Full";68
"Newton";78.894;0.0299;0.0074;0.0116;0.4509;0.7745;"Full";68
"C-SGD";45.539;0.0295;0.0073;0.0101;0.4397;0.7624;"Full";68
"B-SGD";33.006;0.0296;0.0073;0.0103;0.4037;0.7305;"Full";68
"AvaGrad";496.621;0.0354;0.1469;0.0196;-0.0114;0.2601;"Train";68
"Fisher";311.954;0.0311;0.1462;0.0082;0.3345;0.7019;"Train";68
"NBWaVE";245.561;0.0272;0.1453;0.0116;0.4069;0.7323;"Train";68
"CMF";783.105;0.0308;0.1464;0.0079;0.0935;0.6588;"Train";68
"NMF";536.079;0.0319;0.1464;0.0092;0.0622;0.6591;"Train";68
"NNLM";226.055;0.0298;0.1456;0.0081;0.238;0.8165;"Train";68
"AIRWLS";217.195;0.0294;0.1456;0.0074;0.4563;0.773;"Train";68
"Newton";78.894;0.0294;0.1457;0.0073;0.4509;0.7745;"Train";68
"C-SGD";45.539;0.0281;0.1455;0.0088;0.4397;0.7624;"Train";68
"B-SGD";33.006;0.0269;0.1454;0.0094;0.4037;0.7305;"Train";68
"AvaGrad";496.621;0.0354;0.495;0.0203;-0.0114;0.2601;"Test";68
"Fisher";311.954;0.0322;0.4943;0.024;0.3345;0.7019;"Test";68
"NBWaVE";245.561;0.0333;0.4947;0.0133;0.4069;0.7323;"Test";68
"CMF";783.105;0.0323;0.4939;0.0335;0.0935;0.6588;"Test";68
"NMF";536.079;0.0328;0.4943;0.0224;0.0622;0.6591;"Test";68
"NNLM";226.055;0.0309;0.4947;0.0144;0.238;0.8165;"Test";68
"AIRWLS";217.195;0.0312;0.4946;0.0181;0.4563;0.773;"Test";68
"Newton";78.894;0.0313;0.4946;0.0236;0.4509;0.7745;"Test";68
"C-SGD";45.539;0.0335;0.4948;0.0138;0.4397;0.7624;"Test";68
"B-SGD";33.006;0.0374;0.4949;0.0127;0.4037;0.7305;"Test";68
"AvaGrad";49.558;0.0361;0.0083;0.0211;-0.0144;0.2636;"Full";69
"Fisher";308.426;0.032;0.0074;0.0132;0.3571;0.7229;"Full";69
"NBWaVE";217.206;0.0292;0.0067;0.0128;0.4657;0.774;"Full";69
"CMF";795.903;0.0316;0.0073;0.0148;0.154;0.7069;"Full";69
"NMF";536.702;0.0325;0.0075;0.0134;0.0633;0.7483;"Full";69
"NNLM";227.385;0.0305;0.0071;0.0103;0.2502;0.8702;"Full";69
"AIRWLS";217.112;0.0303;0.007;0.0109;0.5012;0.7986;"Full";69
"Newton";79.036;0.0303;0.007;0.0121;0.492;0.7956;"Full";69
